log,backbone,lr,batch_size,epochs,r,lora_alpha,embedding_size,hidden_size,strategy,n_runs,total_params,trainable_params,mt_score_mean,mt_score_std,mt_score_2task_mean,mt_score_2task_std,test_next_activity_acc_mean,test_next_activity_acc_std,test_next_activity_loss_mean,test_next_activity_loss_std,test_next_remaining_time_loss_mean,test_next_remaining_time_loss_std,test_next_time_to_next_event_loss_mean,test_next_time_to_next_event_loss_std,best_test_next_activity_acc_mean,best_test_next_activity_acc_std,best_test_next_activity_loss_mean,best_test_next_activity_loss_std,best_test_next_remaining_time_loss_mean,best_test_next_remaining_time_loss_std,best_test_next_time_to_next_event_loss_mean,best_test_next_time_to_next_event_loss_std,test_next_activity_acc_mean_std,test_next_activity_loss_mean_std,test_next_remaining_time_loss_mean_std,test_next_time_to_next_event_loss_mean_std,best_test_next_activity_acc_mean_std,best_test_next_activity_loss_mean_std,best_test_next_remaining_time_loss_mean_std,best_test_next_time_to_next_event_loss_mean_std,Runtime (h),# params (%trainable)
BPI20PrepaidTravelCosts,gptneo-1b3,5e-05,8,10,16.0,32.0,2048,2048,sum,5.0,1318895650.0,3319842.0,2.6119737767066025,0.03036528094682113,1.9495138024861838,0.007821734978081443,0.5940594059405941,0.03362228127678241,1.3504770144094338,0.15828375875043674,0.9548541613663778,0.07834320691020127,1.1023668405891645,0.0760509766102574,0.6089108910891089,0.032449579327164656,1.2324117126842533,0.14814233697297535,0.902920506449029,0.045861522541473194,1.059107564265185,0.07846672283160848,0.5941 ± 0.0336,1.3505 ± 0.1583,0.9549 ± 0.0783,1.1024 ± 0.0761,0.6089 ± 0.0324,1.2324 ± 0.1481,0.9029 ± 0.0459,1.0591 ± 0.0785,0.03405 ± 0.00047,1.3e+09 (0%)
BPI20PrepaidTravelCosts,gptneo-1b3,5e-05,8,10,32.0,64.0,2048,2048,sum,5.0,1322041378.0,6465570.0,2.638697325304054,0.03959471542678419,1.9550386319085817,0.006381184317152662,0.6130693069306931,0.03822577252751039,1.1937516013985814,0.15919392958533118,0.9096699442155292,0.03546759304596106,1.0534519575326748,0.0749493251969203,0.6457029702970297,0.03966119626496064,1.0750540351584408,0.08772983405075216,0.8997811169388271,0.03983690237776632,1.0264663366657671,0.03780635578966829,0.6131 ± 0.0382,1.1938 ± 0.1592,0.9097 ± 0.0355,1.0535 ± 0.0749,0.6457 ± 0.0397,1.0751 ± 0.0877,0.8998 ± 0.0398,1.0265 ± 0.0378,0.03401 ± 0.00018,1.3e+09 (0%)
BPI20PrepaidTravelCosts,gptneo-1b3,5e-05,8,10,64.0,128.0,2048,2048,sum,5.0,1328332834.0,12757026.0,2.635593871893145,0.028205143911979653,1.9543641984031475,0.005613881401231522,0.6108910891089109,0.023796592527090994,1.1518864734668541,0.11282608542239428,0.9183405331904346,0.0724443541397623,1.056571957597638,0.04737549227977312,0.6421386138613862,0.014248759742537908,1.0463795686570725,0.07691381596504834,0.8808063398871091,0.034458192200778365,0.9886791507607638,0.022128104870228014,0.6109 ± 0.0238,1.1519 ± 0.1128,0.9183 ± 0.0724,1.0566 ± 0.0474,0.6421 ± 0.0142,1.0464 ± 0.0769,0.8808 ± 0.0345,0.9887 ± 0.0221,0.03462 ± 0.00020,1.3e+09 (1%)
BPI20PrepaidTravelCosts,gptneo-1b3,5e-05,8,10,128.0,256.0,2048,2048,sum,5.0,1340915746.0,25339938.0,2.6969027575050624,0.05002968187448786,1.948499642629115,0.0027617459654838464,0.6711287128712872,0.044922658978264876,1.0815677196389377,0.1562252265268716,0.9758969045015846,0.04567020858457567,1.0998242009040153,0.033262234534751245,0.7161584158415841,0.039041952958009316,1.005832771556212,0.038357968427302824,0.8868015516111166,0.029844497598487264,0.9500195155096526,0.028973516359058413,0.6711 ± 0.0449,1.0816 ± 0.1562,0.9759 ± 0.0457,1.0998 ± 0.0333,0.7162 ± 0.039,1.0058 ± 0.0384,0.8868 ± 0.0298,0.95 ± 0.029,0.03542 ± 0.00018,1.3e+09 (2%)
BPI20PrepaidTravelCosts,gptneo-1b3,5e-05,8,10,256.0,512.0,2048,2048,sum,10.0,1366081570.0,50505762.0,2.569898725466534,0.20251764539238457,1.9364986621152513,0.025129559265247486,0.5680000000000001,0.16196113191051695,1.3892990937752299,0.6715473417828158,1.0885034526031796,0.23009039274386436,1.1930101926255934,0.20242179037533967,0.7140990099009901,0.01767074490570648,0.8969048076856255,0.09117835357733194,0.9218774018429293,0.047028184437389514,0.9802395177784533,0.028143451299064433,0.568 ± 0.162,1.3893 ± 0.6715,1.0885 ± 0.2301,1.193 ± 0.2024,0.7141 ± 0.0177,0.8969 ± 0.0912,0.9219 ± 0.047,0.9802 ± 0.0281,0.04351 ± 0.00684,1.4e+09 (4%)
