log,backbone,batch_size,embedding_size,epochs,freeze_layers,grad_clip,hidden_size,lr,n_layers,rnn_type,strategy,weight_decay,n_runs,total_params,trainable_params,mt_score_mean,mt_score_std,mt_score_2task_mean,mt_score_2task_std,test_next_activity_acc_mean,test_next_activity_acc_std,test_next_activity_loss_mean,test_next_activity_loss_std,test_next_remaining_time_loss_mean,test_next_remaining_time_loss_std,test_next_time_to_next_event_loss_mean,test_next_time_to_next_event_loss_std,best_test_next_activity_acc_mean,best_test_next_activity_acc_std,best_test_next_activity_loss_mean,best_test_next_activity_loss_std,best_test_next_remaining_time_loss_mean,best_test_next_remaining_time_loss_std,best_test_next_time_to_next_event_loss_mean,best_test_next_time_to_next_event_loss_std,selection_score,Dataset,Backbone_pretty,test_next_activity_acc_mean_std,test_next_activity_loss_mean_std,test_next_remaining_time_loss_mean_std,test_next_time_to_next_event_loss_mean_std,best_test_next_activity_acc_mean_std,best_test_next_activity_loss_mean_std,best_test_next_remaining_time_loss_mean_std,best_test_next_time_to_next_event_loss_mean_std,Runtime (h),Setting,lora_alpha,r,few_shot_k
BPI12,llama32-1b,8.0,2048.0,10.0,"-1,-2",5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1235968029.0,121856029.0,2.691157300026821,0.0495586122393353,1.844824467137524,0.0187837750520539,0.7589469545324563,0.029167878971534,0.7315713460100424,0.0839649903984357,2.586726150898416,0.2546825756838593,1.3751955943391505,0.0779705608685447,0.7981841578495853,0.0103815008077434,0.5955615844766106,0.0228362441665088,2.0947227621257936,0.3228333742849837,1.3410760957741903,0.0711788694432952,,BPI12,Llama3.2-1B,0.7589 ± 0.0292,0.7316 ± 0.084,2.5867 ± 0.2547,1.3752 ± 0.078,0.7982 ± 0.0104,0.5956 ± 0.0228,2.0947 ± 0.3228,1.3411 ± 0.0712,0.35787 ± 0.00022,"Freezing-[-1, -2]",,,
BPI12,llama32-1b,8.0,2048.0,10.0,-1,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1235968029.0,61038621.0,2.676694496391672,0.0624078418533945,1.8637449402809043,0.012994955848344,0.7290105804975694,0.0546683188305234,0.8071649595643405,0.1424157796517361,2.326131958174094,0.2383600514980756,1.3035709581629158,0.0134263964054063,0.8007542179010582,0.0136315132610061,0.6521198994770095,0.0381582580654112,2.018093760735053,0.0645589440549447,1.2896138144525189,0.0151920758239577,,BPI12,Llama3.2-1B,0.729 ± 0.0547,0.8072 ± 0.1424,2.3261 ± 0.2384,1.3036 ± 0.0134,0.8008 ± 0.0136,0.6521 ± 0.0382,2.0181 ± 0.0646,1.2896 ± 0.0152,0.33298 ± 0.00031,Freezing-[-1],,,
BPI12,llama32-1b,8.0,2048.0,10.0,"0,1",5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1235968029.0,121856029.0,2.706599900601212,0.0380498609266627,1.8442909276130064,0.0118801010690854,0.7732735201601373,0.0287238057556697,0.6775497348812399,0.0624619365380828,2.560108993628827,0.1557094859146084,1.4078211722295748,0.0672490074663092,0.7999714040606234,0.0175950599820378,0.620771570773441,0.0507211559534833,2.0650594567180143,0.0799372189795809,1.29371124315764,0.0328115173564644,,BPI12,Llama3.2-1B,0.7733 ± 0.0287,0.6775 ± 0.0625,2.5601 ± 0.1557,1.4078 ± 0.0672,0.8 ± 0.0176,0.6208 ± 0.0507,2.0651 ± 0.0799,1.2937 ± 0.0328,0.35825 ± 0.00021,"Freezing-[0, 1]",,,
BPI12,llama32-1b,8.0,2048.0,10.0,0,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1235968029.0,61038621.0,2.686583263370967,0.0448577391448307,1.848190667776336,0.0091375603686668,0.7518265656276808,0.0412814015687779,0.7751408841368265,0.1092674800087616,2.561226758775257,0.1777408187216202,1.343652706408555,0.0335500199900198,0.7857520732056049,0.0225670908853238,0.6953178757773422,0.0573239785096777,2.0835648981537664,0.0951648806977185,1.3031440307799282,0.0136300899765958,,BPI12,Llama3.2-1B,0.7518 ± 0.0413,0.7751 ± 0.1093,2.5612 ± 0.1777,1.3437 ± 0.0336,0.7858 ± 0.0226,0.6953 ± 0.0573,2.0836 ± 0.0952,1.3031 ± 0.0136,0.33344 ± 0.00072,Freezing-[0],,,
BPI12,llama32-1b,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,,sum,0.1,10.0,1416323101.0,180508701.0,2.356965002947277,0.11301408661167203,1.822079208602896,0.007407271642592656,0.4796575636259651,0.10517842324933087,1.8530949940724408,0.5401254071075964,2.6797739134658016,0.1250912648654038,1.6597404769583703,0.03911699634303686,0.654836288247069,0.05678453032264437,1.1285075032901926,0.20047492655610433,2.3596927144091966,0.2540782061735344,1.4816027326179653,0.032084108878837315,,BPI12,Llama3.2-1B,0.4797 ± 0.1052,1.8531 ± 0.5401,2.6798 ± 0.1251,1.6597 ± 0.0391,0.6548 ± 0.0568,1.1285 ± 0.2005,2.3597 ± 0.2541,1.4816 ± 0.0321,0.48493 ± 0.00813,LoRA,512.0,256.0,
BPI12,llama32-1b,8.0,2048.0,0.0,,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1235968029.0,221213.0,1.7754811199083682,0.0671533585391648,1.733647389784109,0.0740986733747518,0.0375142979696883,0.0380794395473007,4.1161916773967615,0.3646692744495603,2.8388536178894404,0.7812202760319621,2.948662874853403,1.1199101591451974,0.0375142979696883,0.0380794395473007,4.1161916773967615,0.3646692744495603,2.8388536178894404,0.7812202760319621,2.948662874853403,1.1199101591451974,,BPI12,Llama3.2-1B,0.0375 ± 0.0381,4.1162 ± 0.3647,2.8389 ± 0.7812,2.9487 ± 1.1199,0.0375 ± 0.0381,4.1162 ± 0.3647,2.8389 ± 0.7812,2.9487 ± 1.1199,0.00559 ± 0.00124,ZeroShot,,,
BPI12,majority,,,,,,,,,,,,1.0,1.0,1.0,2.1531671133638914,,1.9011084259501168,,0.22603302830998,,6.200418674097015,,1.3884333616534337,,1.5433643597482032,,0.22603302830998,,6.200418674097015,,1.3884333616534337,,1.5433643597482032,,,BPI12,Majority,0.226 ± nan,6.2004 ± nan,1.3884 ± nan,1.5434 ± nan,0.226 ± nan,6.2004 ± nan,1.3884 ± nan,1.5434 ± nan,0.00989 ± nan,,,,
BPI12,qwen25-05b,8.0,896.0,10.0,,5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494099997.0,111133.0,1.8942872981797283,0.0739225081733705,1.821581510903264,0.0431069353634001,0.0651987417786674,0.0478362182695872,3.7214865922450606,0.2395990349691343,2.348982901121033,0.6623692547617195,1.9658709435849693,0.192971966399704,0.0833428653131255,0.0450004789019792,3.685723282549768,0.2353583319193613,2.1628042132097,0.6925536335771343,1.960782151037552,0.1843762214110444,,BPI12,Qwen2.5-0.5B,0.0652 ± 0.0478,3.7215 ± 0.2396,2.349 ± 0.6624,1.9659 ± 0.193,0.0833 ± 0.045,3.6857 ± 0.2354,2.1628 ± 0.6926,1.9608 ± 0.1844,0.02883 ± 0.00011,FewShot-Freezing,,,8.0
BPI12,qwen25-05b,8.0,896.0,10.0,,5.0,896.0,5e-05,1.0,,sum,0.1,5.0,634871325.0,140838557.0,1.8708605402847085,0.07875723159407555,1.8189978759067436,0.06991270528780337,0.046507720903631686,0.031290121865303236,3.5687062434479273,0.3697777211701134,2.7601760558943536,1.2001362958339112,1.6371977197907088,0.0951255227897531,0.18436874463826136,0.03048673092986416,3.0804057014646413,0.07916470127031157,1.4556056540677775,0.15132685684286415,1.5567681677962797,0.020042122501611564,,BPI12,Qwen2.5-0.5B,0.0465 ± 0.0313,3.5687 ± 0.3698,2.7602 ± 1.2001,1.6372 ± 0.0951,0.1844 ± 0.0305,3.0804 ± 0.0792,1.4556 ± 0.1513,1.5568 ± 0.02,0.04645 ± 0.00014,FewShot-LoRA,512.0,256.0,8.0
BPI12,qwen25-05b,8.0,896.0,10.0,,5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494099997.0,111133.0,2.4716961044216914,0.1049980284251252,1.8542788777549863,0.0109271303492051,0.55366742922505,0.0917261955072668,1.516558672216302,0.4547597739916592,2.263884092185647,0.1855475566575586,1.5129763127031102,0.0489110437569266,0.55366742922505,0.0917261955072668,1.516558672216302,0.4547597739916592,2.2507329829762117,0.1890707834495756,1.5050912395563625,0.0452807884032135,,BPI12,Qwen2.5-0.5B,0.5537 ± 0.0917,1.5166 ± 0.4548,2.2639 ± 0.1855,1.513 ± 0.0489,0.5537 ± 0.0917,1.5166 ± 0.4548,2.2507 ± 0.1891,1.5051 ± 0.0453,0.17708 ± 0.00090,Freezing,,,
BPI12,qwen25-05b,8.0,896.0,10.0,"-1,-2",5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494099997.0,29932317.0,2.5910388766674672,0.0728826280872576,1.8394707031373077,0.0048151066245788,0.67396697169002,0.0633696194774294,1.0927976925781464,0.2531115710844424,2.6158705266871607,0.0645695959408158,1.4356451804138497,0.0490358706905932,0.6890263082642265,0.0584084183524021,0.9935585913783932,0.2424780744181625,2.4559896474479834,0.0968622325277341,1.394310362455376,0.0270249512565833,,BPI12,Qwen2.5-0.5B,0.674 ± 0.0634,1.0928 ± 0.2531,2.6159 ± 0.0646,1.4356 ± 0.049,0.689 ± 0.0584,0.9936 ± 0.2425,2.456 ± 0.0969,1.3943 ± 0.027,0.18955 ± 0.00102,"Freezing-[-1, -2]",,,
BPI12,qwen25-05b,8.0,896.0,10.0,-1,5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494099997.0,15021725.0,2.5247825987334043,0.1122374713383526,1.834516086525873,0.0112688639672885,0.6189948527309121,0.0964013444281349,1.3151287200725654,0.5177979219151618,2.5698710267307794,0.2492235286655729,1.5573408113697726,0.0564817945065788,0.6676401201029455,0.1024087224028943,1.1655957791697549,0.5591590970409707,2.3068671544846,0.1608357422083192,1.400350566045055,0.0354570404707636,,BPI12,Qwen2.5-0.5B,0.619 ± 0.0964,1.3151 ± 0.5178,2.5699 ± 0.2492,1.5573 ± 0.0565,0.6676 ± 0.1024,1.1656 ± 0.5592,2.3069 ± 0.1608,1.4004 ± 0.0355,0.18425 ± 0.00069,Freezing-[-1],,,
BPI12,qwen25-05b,8.0,896.0,10.0,"0,1",5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494099997.0,29932317.0,2.615107586527751,0.079327023332078,1.8392044989996288,0.0077946708421173,0.6957892479267944,0.0668811680095896,0.870128079588358,0.210925767430486,2.598369331941797,0.1196314663338567,1.4557266965991436,0.113367172450749,0.7817164712610809,0.0181433467910507,0.6416516392085087,0.053667077137984,2.477439159438896,0.09261383386689,1.3309360900463303,0.0144875213855617,,BPI12,Qwen2.5-0.5B,0.6958 ± 0.0669,0.8701 ± 0.2109,2.5984 ± 0.1196,1.4557 ± 0.1134,0.7817 ± 0.0181,0.6417 ± 0.0537,2.4774 ± 0.0926,1.3309 ± 0.0145,0.18922 ± 0.00141,"Freezing-[0, 1]",,,
BPI12,qwen25-05b,8.0,896.0,10.0,0,5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494099997.0,15021725.0,2.563786125100897,0.092367216962796,1.8524851589757168,0.0177178598220785,0.6378574492422076,0.0680327819340398,0.9721237522152312,0.1619912046513144,2.4398394957565364,0.2589496886991428,1.3834777419288369,0.0786337419244367,0.7395446096654276,0.0422418524929093,0.7856593671741914,0.0770712877704049,2.128396212078779,0.0294158149123717,1.3251267215201867,0.0326753341903837,,BPI12,Qwen2.5-0.5B,0.6379 ± 0.068,0.9721 ± 0.162,2.4398 ± 0.2589,1.3835 ± 0.0786,0.7395 ± 0.0422,0.7857 ± 0.0771,2.1284 ± 0.0294,1.3251 ± 0.0327,0.18325 ± 0.00128,Freezing-[0],,,
BPI12,qwen25-05b,8.0,896.0,10.0,,5.0,896.0,5e-05,1.0,,sum,0.1,10.0,634871325.0,140838557.0,2.552968967326771,0.08088695188165969,1.8422021336300483,0.005482565487408217,0.6373784672576495,0.07227236774142018,1.0954683495293964,0.2579905251676318,2.565950127216859,0.07274075604597872,1.4363885196999968,0.049611034621367144,0.7081069488132685,0.040585657189726274,0.890711770283177,0.15914117792470717,2.297777874489069,0.11559277936268676,1.4053841152467537,0.039786365951775246,,BPI12,Qwen2.5-0.5B,0.6374 ± 0.0723,1.0955 ± 0.258,2.566 ± 0.0727,1.4364 ± 0.0496,0.7081 ± 0.0406,0.8907 ± 0.1591,2.2978 ± 0.1156,1.4054 ± 0.0398,0.35070 ± 0.00335,LoRA,512.0,256.0,
BPI12,qwen25-05b,8.0,896.0,0.0,,5.0,896.0,5e-05,1.0,lstm,sum,0.1,5.0,494099997.0,111133.0,1.7839974736492024,0.1062887614827707,1.7333983912101982,0.0637825782846549,0.0453746068058335,0.0434090306112848,4.117620655520153,0.1772514044602927,2.8299368465333656,0.9953010294352111,2.960730461023316,0.8500359004342595,0.0453746068058335,0.0434090306112848,4.117620655520153,0.1772514044602927,2.8299368465333656,0.9953010294352111,2.960730461023316,0.8500359004342595,,BPI12,Qwen2.5-0.5B,0.0454 ± 0.0434,4.1176 ± 0.1773,2.8299 ± 0.9953,2.9607 ± 0.85,0.0454 ± 0.0434,4.1176 ± 0.1773,2.8299 ± 0.9953,2.9607 ± 0.85,0.00255 ± 0.00003,ZeroShot,,,
BPI12,rnn,32.0,128.0,25.0,,5.0,512.0,5e-05,1.0,lstm,sum,0.01,5.0,1337885.0,1337885.0,2.757562226794533,0.0138135600222918,1.892522800720562,0.0060741224121076,0.7757220474692594,0.0142251516922712,0.7689040296105681,0.0419719270846061,1.7737840006052852,0.0888633896363794,1.335187236486178,0.0301676547671784,0.7799113525879325,0.0095144686148118,0.7580436687180409,0.0285039851036065,1.7033100950349769,0.1138174976683365,1.3204611614461554,0.0139727711725377,2.757562226794533,BPI12,RNN,0.7757 ± 0.0142,0.7689 ± 0.042,1.7738 ± 0.0889,1.3352 ± 0.0302,0.7799 ± 0.0095,0.758 ± 0.0285,1.7033 ± 0.1138,1.3205 ± 0.014,0.01943 ± 0.00025,,,,
BPI12,saprpt,16.0,16.0,25.0,,5.0,32.0,0.0001,1.0,lstm,concat,0.1,5.0,,,2.56107338978261,0.0100069401224176,1.8632652465703048,0.0054082364161509,0.6257577923934802,0.0060467930402625,,,2.1210332434317314,0.0907782121350092,1.4961508399943004,0.0430126328239419,,,,,,,,,2.56107338978261,BPI12,SAP-RPT,0.6258 ± 0.006,nan ± nan,2.121 ± 0.0908,1.4962 ± 0.043,nan ± nan,nan ± nan,nan ± nan,nan ± nan,0.01173 ± 0.00073,,,,
BPI12,tabpfn3,16.0,16.0,25.0,,5.0,32.0,0.0001,1.0,lstm,concat,0.1,5.0,,,2.5670354197897693,0.004554088763742,1.854335345587066,0.0005525128022308,0.6391120960823563,0.0042800087734589,,,2.261411219912309,0.0061783127407645,1.5142900032289046,0.0040754629143197,,,,,,,,,2.5670354197897693,BPI12,TabPFN-3,0.6391 ± 0.0043,nan ± nan,2.2614 ± 0.0062,1.5143 ± 0.0041,nan ± nan,nan ± nan,nan ± nan,nan ± nan,0.11143 ± 0.00016,,,,
BPI12,transformer,32.0,128.0,25.0,,5.0,128.0,0.0005,2.0,lstm,sum,0.1,10.0,537245.0,537245.0,2.68324751237479,0.0216103107717159,1.8332036549265895,0.0065756399512503,0.7622748069774092,0.0138818936242761,0.6928156610758331,0.0401322509968881,2.738580221597352,0.1106054855293866,1.4265766041736314,0.0243701202278849,0.7761974549613955,0.0113487329187153,0.6637470031691375,0.0298400793448386,2.428210313099604,0.0898277400087275,1.3583553731356277,0.029166125961902,2.68324751237479,BPI12,Transformer,0.7623 ± 0.0139,0.6928 ± 0.0401,2.7386 ± 0.1106,1.4266 ± 0.0244,0.7762 ± 0.0113,0.6637 ± 0.0298,2.4282 ± 0.0898,1.3584 ± 0.0292,0.01877 ± 0.00162,,,,
BPI17,gptneo-1b3,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315733534.0,157726.0,1.972191500568916,0.0495720181931755,1.9198708394536084,0.058455202617251,0.0469184283883044,0.0213152325561178,3.196235797164966,0.2788641605089845,1.133241528293529,0.4798697154282585,1.4694317357871836,0.5264887604709961,0.0837962303565494,0.0456586423823255,3.1938715003471927,0.2767141178313246,1.0784731853629297,0.3728806971162213,1.4154257347149417,0.4282685499973318,,BPI17,GPT-Neo-1.3B,0.0469 ± 0.0213,3.1962 ± 0.2789,1.1332 ± 0.4799,1.4694 ± 0.5265,0.0838 ± 0.0457,3.1939 ± 0.2767,1.0785 ± 0.3729,1.4154 ± 0.4283,0.26988 ± 0.00100,FewShot-Freezing,,,8.0
BPI17,gptneo-1b3,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,,sum,0.1,5.0,1366065182.0,50489374.0,1.9983041843126448,0.02280129150525376,1.91849091681745,0.04170917148321851,0.07157235775666197,0.04660720333293546,3.1432552452754146,0.19256914845728246,0.9869037142258585,0.2532183351860402,1.6236436212202954,0.5636916233086496,0.11668735290726459,0.054933437462646235,2.899135057703398,0.05904248699568188,0.7651770712852433,0.0887068835640472,1.2121881596483763,0.019393764083959732,,BPI17,GPT-Neo-1.3B,0.0716 ± 0.0466,3.1433 ± 0.1926,0.9869 ± 0.2532,1.6236 ± 0.5637,0.1167 ± 0.0549,2.8991 ± 0.059,0.7652 ± 0.0887,1.2122 ± 0.0194,0.28745 ± 0.00086,FewShot-LoRA,512.0,256.0,8.0
BPI17,gptneo-1b3,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315733534.0,157726.0,2.8867464589032847,0.0188171346750147,1.9758146831123784,0.013911690135881,0.8168759029035343,0.0135395519637982,0.5167557706557406,0.0329023092027063,0.7656138160026098,0.1929329247596101,0.894612277920429,0.0522528131435611,0.8202067267585,0.0167961139098876,0.508964179717235,0.0422286972853587,0.7011887941814475,0.0850880220193065,0.8710200743075923,0.0166953008281423,,BPI17,GPT-Neo-1.3B,0.8169 ± 0.0135,0.5168 ± 0.0329,0.7656 ± 0.1929,0.8946 ± 0.0523,0.8202 ± 0.0168,0.509 ± 0.0422,0.7012 ± 0.0851,0.871 ± 0.0167,1.63770 ± 0.00177,Freezing,,,
BPI17,gptneo-1b3,8.0,2048.0,10.0,"-1,-2",5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315733534.0,100861982.0,2.844379737748401,0.0274388237213535,1.94072234677625,0.0485813376775286,0.8103526156225203,0.0221276731478986,0.5447190572064781,0.077817461105219,1.3125382017050664,0.7993538560336708,0.970154074306414,0.0786491401677093,0.820201300859327,0.0188214610284133,0.509334730873178,0.0512182735251102,0.6320240193038286,0.044755634066431,0.8765985856245182,0.0301162316922837,,BPI17,GPT-Neo-1.3B,0.8104 ± 0.0221,0.5447 ± 0.0778,1.3125 ± 0.7994,0.9702 ± 0.0786,0.8202 ± 0.0188,0.5093 ± 0.0512,0.632 ± 0.0448,0.8766 ± 0.0301,1.77638 ± 0.00409,"Freezing-[-1, -2]",,,
BPI17,gptneo-1b3,8.0,2048.0,10.0,-1,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315733534.0,50509854.0,2.8414148947740494,0.0671462405492495,1.9267453346439567,0.0767070984450869,0.8202277521177962,0.0171906713378664,0.5102777007699183,0.0595469532690449,1.5871177702472508,1.3299881063341552,0.9491110894198158,0.064474263621329,0.8218324617982786,0.015236423403741,0.4994563358635545,0.0445144690421894,0.6863884315201207,0.1027547781746375,0.924075916473022,0.0616988788315429,,BPI17,GPT-Neo-1.3B,0.8202 ± 0.0172,0.5103 ± 0.0595,1.5871 ± 1.33,0.9491 ± 0.0645,0.8218 ± 0.0152,0.4995 ± 0.0445,0.6864 ± 0.1028,0.9241 ± 0.0617,1.70596 ± 0.00123,Freezing-[-1],,,
BPI17,gptneo-1b3,8.0,2048.0,10.0,"0,1",5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315733534.0,100861982.0,2.86345800852866,0.011755287284372,1.9152013324668475,0.0100562042199082,0.8503469184283883,0.0091861431088209,0.4082925766069553,0.0152330977599919,1.716105051557004,0.1361373575889059,1.0198529005563262,0.0455816924146026,0.8563398240652192,0.0039843708034622,0.3969647729743918,0.0066309036925448,0.6412186158896696,0.0368349701731819,0.9216930414319712,0.0181166604890464,,BPI17,GPT-Neo-1.3B,0.8503 ± 0.0092,0.4083 ± 0.0152,1.7161 ± 0.1361,1.0199 ± 0.0456,0.8563 ± 0.004,0.397 ± 0.0066,0.6412 ± 0.0368,0.9217 ± 0.0181,1.77419 ± 0.00071,"Freezing-[0, 1]",,,
BPI17,gptneo-1b3,8.0,2048.0,10.0,0,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315733534.0,50509854.0,2.863768817440221,0.0181497366568553,1.9070752768896155,0.0206236865300682,0.8579126565880589,0.0038596065805395,0.392929359422219,0.0070436413143351,1.807172348014492,0.3094228970120088,1.0694056965515162,0.0646116290537033,0.8594617508020159,0.0055447138153269,0.3922819137301579,0.007640720560664,0.6442727158648689,0.0346672191401934,0.911212992776332,0.0221438594332895,,BPI17,GPT-Neo-1.3B,0.8579 ± 0.0039,0.3929 ± 0.007,1.8072 ± 0.3094,1.0694 ± 0.0646,0.8595 ± 0.0055,0.3923 ± 0.0076,0.6443 ± 0.0347,0.9112 ± 0.0221,1.70309 ± 0.00084,Freezing-[0],,,
BPI17,gptneo-1b3,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,,sum,0.1,10.0,1366065182.0,50489374.0,2.7988786880472656,0.09414802362896282,1.9824458451732383,0.007107674034178092,0.7321342096160499,0.07831946896324986,0.7484118262240302,0.23012071905478643,0.6359407673498756,0.015064043710596761,0.9040581140073112,0.119623380875701,0.7712861415752743,0.07441382203446736,0.6419109019495395,0.2259316402955885,0.5962792518451121,0.00704728834195543,0.8387488357534425,0.09516081928790839,,BPI17,GPT-Neo-1.3B,0.7321 ± 0.0783,0.7484 ± 0.2301,0.6359 ± 0.0151,0.9041 ± 0.1196,0.7713 ± 0.0744,0.6419 ± 0.2259,0.5963 ± 0.007,0.8387 ± 0.0952,1.82132 ± 0.00492,LoRA,512.0,256.0,
BPI17,gptneo-1b3,8.0,2048.0,0.0,,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1315733534.0,157726.0,1.8997464362649228,0.0381552632227512,1.850155371199822,0.0374071743543328,0.0444706696237817,0.0415122387344073,4.156338768624505,0.7834091814622502,1.8491094025894093,0.5564086996013423,1.953507507325461,0.4025221165334269,0.0444706696237817,0.0415122387344073,4.156338768624505,0.7834091814622502,1.8491094025894093,0.5564086996013423,1.953507507325461,0.4025221165334269,,BPI17,GPT-Neo-1.3B,0.0445 ± 0.0415,4.1563 ± 0.7834,1.8491 ± 0.5564,1.9535 ± 0.4025,0.0445 ± 0.0415,4.1563 ± 0.7834,1.8491 ± 0.5564,1.9535 ± 0.4025,0.02564 ± 0.00075,ZeroShot,,,
BPI17,gpt2,8.0,768.0,10.0,,5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124498974.0,59166.0,1.956115484734732,0.0203504319047314,1.9350993347078291,0.016223233733726,0.0188461825408129,0.0109433834092344,3.6364330199356623,0.1924150478012495,1.1246031333500115,0.2880487177095719,1.2305707184948758,0.0148729065175065,0.0189953947680767,0.0110907456266323,3.6364330199356623,0.1924150478012495,1.1246031333500115,0.2880487177095719,1.221293767585656,0.0184245809499216,,BPI17,GPT2,0.0188 ± 0.0109,3.6364 ± 0.1924,1.1246 ± 0.288,1.2306 ± 0.0149,0.019 ± 0.0111,3.6364 ± 0.1924,1.1246 ± 0.288,1.2213 ± 0.0184,0.04728 ± 0.00136,FewShot-Freezing,,,8.0
BPI17,gpt2,8.0,768.0,10.0,,5.0,768.0,5e-05,1.0,,sum,0.1,5.0,162247710.0,37807902.0,2.0368455648541417,0.038795956445767533,1.9399294003006706,0.016259447952140522,0.0869093400071893,0.04481548866249715,3.1066520408646774,0.2293137020393055,0.8607027900633655,0.11121650563873028,1.3901373242954491,0.19109909959270507,0.14898230478632132,0.028236806275745735,2.945475709649591,0.10524227541690795,0.7456559068169069,0.023482585476718776,1.182368212148989,0.02415945195308885,,BPI17,GPT2,0.0869 ± 0.0448,3.1067 ± 0.2293,0.8607 ± 0.1112,1.3901 ± 0.1911,0.149 ± 0.0282,2.9455 ± 0.1052,0.7457 ± 0.0235,1.1824 ± 0.0242,0.07305 ± 0.00334,FewShot-LoRA,512.0,256.0,8.0
BPI17,gpt2,8.0,768.0,10.0,,5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124498974.0,59166.0,2.843113792579456,0.0156174768168668,1.9782130351348024,0.0004518821612472,0.7755976967058009,0.0137362965089427,0.61246210367692,0.0148529781740971,0.6458006699042336,0.0060861521930724,0.9637292996851688,0.0101100662976968,0.77581269796054,0.0134167596404551,0.61246210367692,0.0148529781740971,0.6458006699042336,0.0060861521930724,0.9637292996851688,0.0101100662976968,,BPI17,GPT2,0.7756 ± 0.0137,0.6125 ± 0.0149,0.6458 ± 0.0061,0.9637 ± 0.0101,0.7758 ± 0.0134,0.6125 ± 0.0149,0.6458 ± 0.0061,0.9637 ± 0.0101,0.32997 ± 0.00418,Freezing,,,
BPI17,gpt2,8.0,768.0,10.0,"-1,-2",5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124498974.0,14234910.0,2.927621052991319,0.012693595949825,1.9705735498606372,0.0126931751984094,0.8582300716896929,0.0041511775980366,0.3768896200199575,0.0093348650475893,0.908211189795908,0.1641754577430158,0.8510072828761363,0.069234964788728,0.8582300716896929,0.0041511775980366,0.3762181154588052,0.0089676643018997,0.7101399324003035,0.0510041758558494,0.807117249016285,0.0363985335016494,,BPI17,GPT2,0.8582 ± 0.0042,0.3769 ± 0.0093,0.9082 ± 0.1642,0.851 ± 0.0692,0.8582 ± 0.0042,0.3762 ± 0.009,0.7101 ± 0.051,0.8071 ± 0.0364,0.35271 ± 0.00463,"Freezing-[-1, -2]",,,
BPI17,gpt2,8.0,768.0,10.0,-1,5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124498974.0,7147038.0,2.914838399374565,0.0118451723293255,1.975442132769159,0.0058994790836848,0.8424013673265917,0.0066752533228863,0.4224463959721327,0.0136856205243733,0.8430046693962796,0.0923287948891882,0.8309107502564304,0.0174469231775544,0.8424013673265917,0.0066752533228863,0.4224463959721327,0.0136856205243733,0.7507671751652507,0.0341029629843211,0.8215343768583017,0.0147903267382318,,BPI17,GPT2,0.8424 ± 0.0067,0.4224 ± 0.0137,0.843 ± 0.0923,0.8309 ± 0.0174,0.8424 ± 0.0067,0.4224 ± 0.0137,0.7508 ± 0.0341,0.8215 ± 0.0148,0.33467 ± 0.00974,Freezing-[-1],,,
BPI17,gpt2,8.0,768.0,10.0,"0,1",5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124498974.0,14234910.0,2.8186536062146046,0.0160592189119137,1.898813015828135,0.0066457067731806,0.8248648611987168,0.0167693895264472,0.5522500857736004,0.090018543625435,1.9534689689919431,0.1186548692925891,1.071398398997485,0.0435212550448731,0.8453856118718674,0.0078754099047972,0.4303912128919862,0.0091310740558706,0.7185314784677175,0.0330122909421702,0.8288044751312619,0.0194651533493198,,BPI17,GPT2,0.8249 ± 0.0168,0.5523 ± 0.09,1.9535 ± 0.1187,1.0714 ± 0.0435,0.8454 ± 0.0079,0.4304 ± 0.0091,0.7185 ± 0.033,0.8288 ± 0.0195,0.35862 ± 0.01413,"Freezing-[0, 1]",,,
