log,backbone,batch_size,embedding_size,epochs,freeze_layers,grad_clip,hidden_size,lr,n_layers,rnn_type,strategy,weight_decay,n_runs,total_params,trainable_params,mt_score_mean,mt_score_std,mt_score_2task_mean,mt_score_2task_std,test_next_activity_acc_mean,test_next_activity_acc_std,test_next_activity_loss_mean,test_next_activity_loss_std,test_next_remaining_time_loss_mean,test_next_remaining_time_loss_std,test_next_time_to_next_event_loss_mean,test_next_time_to_next_event_loss_std,best_test_next_activity_acc_mean,best_test_next_activity_acc_std,best_test_next_activity_loss_mean,best_test_next_activity_loss_std,best_test_next_remaining_time_loss_mean,best_test_next_remaining_time_loss_std,best_test_next_time_to_next_event_loss_mean,best_test_next_time_to_next_event_loss_std,selection_score,Dataset,Backbone_pretty,test_next_activity_acc_mean_std,test_next_activity_loss_mean_std,test_next_remaining_time_loss_mean_std,test_next_time_to_next_event_loss_mean_std,best_test_next_activity_acc_mean_std,best_test_next_activity_loss_mean_std,best_test_next_remaining_time_loss_mean_std,best_test_next_time_to_next_event_loss_mean_std,Runtime (h),Setting,lora_alpha,r,few_shot_k,# params (%trainable)
BPI20RequestForPayment,gpt2,8.0,768.0,10.0,,5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124485141.0,45333.0,1.971732722478301,0.0545337911069347,1.9047070652087408,0.0501804730792228,0.0601050987075699,0.0681382028654014,3.1852046485990817,0.3015019363804513,1.1994345731211054,0.1514722999090066,1.6092082411131217,0.7510519891676705,0.0629456043175685,0.068288274525955,3.1852046485990817,0.3015019363804513,1.17724731704285,0.1453280737605345,1.6092082411131217,0.7510519891676705,,BPI20RfP,GPT2,0.0601 ± 0.0681,3.1852 ± 0.3015,1.1994 ± 0.1515,1.6092 ± 0.7511,0.0629 ± 0.0683,3.1852 ± 0.3015,1.1772 ± 0.1453,1.6092 ± 0.7511,0.00908 ± 0.00084,FewShot-Freezing,,,8.0,1.2e+08 (0%)
BPI20RequestForPayment,gpt2,8.0,768.0,10.0,,5.0,768.0,5e-05,1.0,,sum,0.1,5.0,162233877.0,37794069.0,2.1844983181499336,0.0887300572576451,1.9281790276843016,0.0314232554952966,0.2298537139610851,0.0618625342868121,2.5558219592182865,0.1499263345536495,1.225606599983006,0.3812393738944264,1.2042537515567386,0.4854740646350358,0.2552478341144724,0.058919389175576,2.5240526612992484,0.1343628193606839,0.9111531529604684,0.0803861427425932,0.9394280607567274,0.0406650029540188,,BPI20RfP,GPT2,0.2299 ± 0.0619,2.5558 ± 0.1499,1.2256 ± 0.3812,1.2043 ± 0.4855,0.2552 ± 0.0589,2.5241 ± 0.1344,0.9112 ± 0.0804,0.9394 ± 0.0407,0.01486 ± 0.00080,FewShot-LoRA,512.0,256.0,8.0,1.6e+08 (23%)
BPI20RequestForPayment,gpt2,8.0,768.0,10.0,,5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124485141.0,45333.0,2.978892326881572,0.0074340541761862,1.9883950193110933,0.0015045831015619,0.888226104246556,0.005473964590428,0.3466491911462416,0.0221981135341048,0.6605419059992345,0.0122576709969826,0.7367310608911373,0.0253777867368546,0.8894191166027554,0.0029495474337357,0.3466491911462416,0.0221981135341048,0.6587721345235367,0.0141243565182758,0.7276924349336932,0.0076032765267998,,BPI20RfP,GPT2,0.8882 ± 0.0055,0.3466 ± 0.0222,0.6605 ± 0.0123,0.7367 ± 0.0254,0.8894 ± 0.0029,0.3466 ± 0.0222,0.6588 ± 0.0141,0.7277 ± 0.0076,0.06495 ± 0.00108,Freezing,,,,1.2e+08 (0%)
BPI20RequestForPayment,gpt2,8.0,768.0,10.0,"-1,-2",5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124485141.0,14221077.0,2.9832562737819,0.0021020990633943,1.9884510789767047,0.001178464389608,0.8920891918761539,0.000894871978527,0.2737104280176801,0.0037464660765204,0.6589669164143711,0.0163029714239204,0.737243789279517,0.0128743907605853,0.8925720778298537,0.0007687753786521,0.2737104280176801,0.0037464660765204,0.6441710569560232,0.0089664855935615,0.7315380362248052,0.0106120015877906,,BPI20RfP,GPT2,0.8921 ± 0.0009,0.2737 ± 0.0037,0.659 ± 0.0163,0.7372 ± 0.0129,0.8926 ± 0.0008,0.2737 ± 0.0037,0.6442 ± 0.009,0.7315 ± 0.0106,0.07034 ± 0.00340,"Freezing-[-1, -2]",,,,1.2e+08 (11%)
BPI20RequestForPayment,gpt2,8.0,768.0,10.0,-1,5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124485141.0,7133205.0,2.983062192891936,0.0021769021118355,1.988320349369604,0.0009649084407507,0.8920323817639539,0.0011468046719605,0.2764635190759222,0.005176396962371,0.6573423080528313,0.0151899177395809,0.7408357464137902,0.012447708627662,0.8925720778298537,0.0008556949485239,0.2762655850009406,0.0048839435493092,0.6448391519678432,0.0093088556211328,0.7391375650856377,0.0128499793030363,,BPI20RfP,GPT2,0.892 ± 0.0011,0.2765 ± 0.0052,0.6573 ± 0.0152,0.7408 ± 0.0124,0.8926 ± 0.0009,0.2763 ± 0.0049,0.6448 ± 0.0093,0.7391 ± 0.0128,0.06683 ± 0.00242,Freezing-[-1],,,,1.2e+08 (6%)
BPI20RequestForPayment,gpt2,8.0,768.0,10.0,"0,1",5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124485141.0,14221077.0,2.981340525820035,0.0006835578622925,1.9869471143534525,0.0006799324488797,0.8917199261468541,0.0003564806248547,0.2691654342799816,0.0017677290258285,0.6738476839446155,0.0041484257267321,0.7482269700490147,0.0094167113320177,0.892060786820054,0.0003478894678004,0.2689029249476533,0.0023460453295549,0.6591725998821456,0.0096182816875739,0.7277715587697233,0.0077445159971788,,BPI20RfP,GPT2,0.8917 ± 0.0004,0.2692 ± 0.0018,0.6738 ± 0.0041,0.7482 ± 0.0094,0.8921 ± 0.0003,0.2689 ± 0.0023,0.6592 ± 0.0096,0.7278 ± 0.0077,0.06931 ± 0.00198,"Freezing-[0, 1]",,,,1.2e+08 (11%)
BPI20RequestForPayment,gpt2,8.0,768.0,10.0,0,5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124485141.0,7133205.0,2.981659100446663,0.001071546923682,1.9873607159043765,0.0008341320237629,0.8916347109785543,0.0004602145077693,0.270422173223616,0.0034905617602722,0.6679334274325042,0.0093363600280338,0.74685310747894,0.0068409146495665,0.8919471665956541,0.0005803953058287,0.2701747694775354,0.003262284890758,0.6541112299348766,0.0098707242836738,0.7273680465225807,0.0056583854921928,,BPI20RfP,GPT2,0.8916 ± 0.0005,0.2704 ± 0.0035,0.6679 ± 0.0093,0.7469 ± 0.0068,0.8919 ± 0.0006,0.2702 ± 0.0033,0.6541 ± 0.0099,0.7274 ± 0.0057,0.06639 ± 0.00071,Freezing-[0],,,,1.2e+08 (6%)
BPI20RequestForPayment,gpt2,8.0,768.0,10.0,,5.0,768.0,5e-05,1.0,,sum,0.1,10.0,162233877.0,37794069.0,2.976717330553254,0.004912753929673,1.987011914018569,0.0009305337817199,0.8875159778440563,0.0041563800724609,0.2666905755431895,0.0026680451915044,0.6715933867602029,0.0077602794554439,0.7492116498263142,0.0086694080518621,0.8918051413151542,0.0008166968196884,0.2627627090607968,0.0025171321059745,0.65577054553336,0.0039583797924362,0.7462563027917043,0.0068145641704845,,BPI20RfP,GPT2,0.8875 ± 0.0042,0.2667 ± 0.0027,0.6716 ± 0.0078,0.7492 ± 0.0087,0.8918 ± 0.0008,0.2628 ± 0.0025,0.6558 ± 0.004,0.7463 ± 0.0068,0.09567 ± 0.03454,LoRA,512.0,256.0,,1.6e+08 (23%)
BPI20RequestForPayment,gpt2,8.0,768.0,0.0,,5.0,768.0,5e-05,1.0,lstm,sum,0.1,5.0,124485141.0,45333.0,1.7666295478041678,0.1637920511526846,1.714871549704707,0.1970356688417271,0.0464138616673767,0.0710505082955581,3.656889915385041,0.4339731002315646,2.1621787086804303,1.14189988997051,3.822987994570705,2.7620840879059245,0.0464138616673767,0.0710505082955581,3.656889915385041,0.4339731002315646,2.1621787086804303,1.14189988997051,3.822987994570705,2.7620840879059245,,BPI20RfP,GPT2,0.0464 ± 0.0711,3.6569 ± 0.434,2.1622 ± 1.1419,3.823 ± 2.7621,0.0464 ± 0.0711,3.6569 ± 0.434,2.1622 ± 1.1419,3.823 ± 2.7621,0.00117 ± 0.00011,ZeroShot,,,,1.2e+08 (0%)
