dataset,model,paradigm,task,group_col,group_value,n,mae,mse,median_ae,p90_ae,bias,n_cases
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,NT,relative_prefix_bucket,0-20%,321,0.11127046090942398,0.12373376129631941,0.008858084678649902,0.2311408668756485,-0.06509506619735578,274
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,NT,relative_prefix_bucket,20-40%,418,0.7780308632566382,2.8074511827653668,0.20538107305765152,1.9692190766334534,-0.4458477643618425,331
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,NT,relative_prefix_bucket,40-60%,355,0.2994252151704695,0.6818856034057966,0.0399944931268692,0.9136867284774781,-0.10949129622928064,293
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,NT,relative_prefix_bucket,60-80%,428,0.29819092846847634,0.3462706318145613,0.1640617921948433,0.5736567400395872,-0.04772608201334984,339
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,NT,relative_prefix_bucket,80-100%,478,0.07237436317271614,0.03634625957055555,0.01790074398741126,0.1705411665141583,0.024519208990188043,364
BPI20PrepaidTravelCosts,transformer,sequence,NT,relative_prefix_bucket,0-20%,321,0.34223041492673884,0.1955355810084189,0.2797257602214813,0.6005397886037827,0.2310932920070661,274
BPI20PrepaidTravelCosts,transformer,sequence,NT,relative_prefix_bucket,20-40%,418,0.8930874863519995,2.801627807676458,0.429971806704998,1.9445269320160152,-0.20552872434722452,331
BPI20PrepaidTravelCosts,transformer,sequence,NT,relative_prefix_bucket,40-60%,355,0.49037883748156086,0.7402721419641548,0.3249375894665718,0.8404409706592565,0.1637383950008473,293
BPI20PrepaidTravelCosts,transformer,sequence,NT,relative_prefix_bucket,60-80%,428,0.5629706794513546,0.5043875563276292,0.5705557242035866,0.8285221934318543,0.40748766393870745,339
BPI20PrepaidTravelCosts,transformer,sequence,NT,relative_prefix_bucket,80-100%,478,0.45167726452811974,0.23358599125404084,0.4517560824751854,0.6481431573629379,0.4430182599241512,364
BPI20RequestForPayment,gemma-2-2b,llm,NT,relative_prefix_bucket,0-20%,347,0.2123462681253293,0.35517286823021615,0.12766683101654053,0.24263324141502382,0.02621865163017762,346
BPI20RequestForPayment,gemma-2-2b,llm,NT,relative_prefix_bucket,20-40%,406,0.8548079456203833,1.5486827596373183,0.6443516314029694,1.8604975640773773,-0.1948386545613032,394
BPI20RequestForPayment,gemma-2-2b,llm,NT,relative_prefix_bucket,40-60%,360,0.748413848288409,1.1363481967047624,0.5977406203746796,1.3485428512096407,-0.014559483925242804,358
BPI20RequestForPayment,gemma-2-2b,llm,NT,relative_prefix_bucket,60-80%,382,0.6357365868173793,1.1947714256147655,0.4068456143140793,1.14380493760109,0.03543394082713463,374
BPI20RequestForPayment,gemma-2-2b,llm,NT,relative_prefix_bucket,80-100%,505,0.1554893662323161,0.052091230192176236,0.11871635913848877,0.2739403076469899,0.033167412659466856,465
BPI20RequestForPayment,llama32-1b,llm,NT,relative_prefix_bucket,0-20%,347,0.2121960097328043,0.39731764201429637,0.11892074346542358,0.1583749651908875,-0.2096629883095579,346
BPI20RequestForPayment,llama32-1b,llm,NT,relative_prefix_bucket,20-40%,406,0.8447194851165307,1.5559823131910637,0.653497964143753,1.8872798755764961,-0.24556300415384485,394
BPI20RequestForPayment,llama32-1b,llm,NT,relative_prefix_bucket,40-60%,360,0.7217186730814218,1.195208624704763,0.5111649706959724,1.4107159122824673,-0.24312289593573141,358
BPI20RequestForPayment,llama32-1b,llm,NT,relative_prefix_bucket,60-80%,382,0.6044515203995415,1.2266386205812325,0.38646964728832245,1.090955099463463,-0.061705800774751025,374
BPI20RequestForPayment,llama32-1b,llm,NT,relative_prefix_bucket,80-100%,505,0.10375754915933945,0.041133888020299506,0.03568923473358154,0.3486990571022034,0.04767700976756687,465
BPI20RequestForPayment,rnn,sequence,NT,relative_prefix_bucket,0-20%,347,0.16821141669832665,0.38001094808510927,0.05921447277069092,0.19421809911727914,-0.11890766009559549,346
BPI20RequestForPayment,rnn,sequence,NT,relative_prefix_bucket,20-40%,406,0.8402849733083981,1.626293110995971,0.5615030247718096,2.0533600877970457,-0.3487694685191393,394
BPI20RequestForPayment,rnn,sequence,NT,relative_prefix_bucket,40-60%,360,0.7765352514585376,1.189879310125729,0.6368505898863077,1.589288413524628,-0.09277517898008228,358
BPI20RequestForPayment,rnn,sequence,NT,relative_prefix_bucket,60-80%,382,0.6389209893836849,1.163456403252915,0.3734198473393917,1.142268764972687,-0.10088991534808427,374
BPI20RequestForPayment,rnn,sequence,NT,relative_prefix_bucket,80-100%,505,0.15465340434324623,0.05363032363925727,0.09249788522720337,0.3728709340095521,-0.044872988937514846,465
