dataset,group_col,group_value,gemma-2-2b,llama32-1b,rnn,saprpt,tabpfn3,transformer,sequence_mean,tabular_fm_mean,llm_mean,sequence_minus_tabular_acc,sequence_minus_llm_acc,transformer_minus_llm_mean_acc,rnn_minus_llm_mean_acc,group_value_label
BPI17,activity_current,24,0.8016194331983806,0.708502024291498,0.7732793522267206,0.4412955465587044,0.4210526315789473,0.8299595141700404,0.8016194331983806,0.4311740890688259,0.7550607287449393,0.3704453441295546,0.0465587044534412,0.074898785425101,0.0182186234817812,W_Complete application
BPI17,activity_current,25,0.8421052631578947,0.8289473684210527,0.8947368421052632,0.4868421052631579,0.5263157894736842,0.8947368421052632,0.8947368421052632,0.506578947368421,0.8355263157894737,0.3881578947368421,0.0592105263157894,0.0592105263157894,0.0592105263157894,W_Handle leads
BPI17,activity_current,27,0.6761006289308176,0.7767295597484277,0.7861635220125787,0.4716981132075472,0.4685534591194968,0.7484276729559748,0.7672955974842768,0.470125786163522,0.7264150943396226,0.2971698113207547,0.0408805031446541,0.0220125786163521,0.059748427672956,W_Validate application
BPI17,activity_frequency_bucket,"act_freq_(12.999, 9620.0]",0.9217221135029354,0.8454011741682974,0.9178082191780822,0.7377690802348337,0.8101761252446184,0.9178082191780822,0.9178082191780822,0.773972602739726,0.8835616438356164,0.1438356164383561,0.0342465753424657,0.0342465753424657,0.0342465753424657,
BPI17,activity_frequency_bucket,"act_freq_(36413.0, 44905.0]",0.7127329192546584,0.7593167701863354,0.8105590062111802,0.5574534161490683,0.5590062111801242,0.7701863354037267,0.7903726708074534,0.5582298136645962,0.7360248447204969,0.2321428571428572,0.0543478260869565,0.0341614906832298,0.0745341614906832,
BPI17,activity_frequency_bucket,"act_freq_(44905.0, 47498.0]",0.8480243161094225,0.8358662613981763,0.8753799392097265,0.6413373860182371,0.6565349544072948,0.8723404255319149,0.8738601823708207,0.648936170212766,0.8419452887537995,0.2249240121580548,0.0319148936170212,0.0303951367781154,0.0334346504559269,
BPI17,activity_frequency_bucket,"act_freq_(9620.0, 36413.0]",0.8546511627906976,0.7751937984496124,0.8430232558139535,0.563953488372093,0.5988372093023255,0.875968992248062,0.8594961240310077,0.5813953488372092,0.814922480620155,0.2781007751937985,0.0445736434108526,0.0610465116279069,0.0281007751937985,
BPI17,branching_degree_bucket,"branch_deg_(0.999, 5.0]",0.9304703476482618,0.8834355828220859,0.9406952965235174,0.7648261758691206,0.7832310838445807,0.9141104294478528,0.9274028629856852,0.7740286298568506,0.9069529652351738,0.1533742331288344,0.0204498977505113,0.007157464212679,0.0337423312883435,
BPI17,branching_degree_bucket,"branch_deg_(11.0, 14.0]",0.7355371900826446,0.71900826446281,0.8181818181818182,0.6005509641873278,0.6391184573002755,0.8071625344352618,0.81267217630854,0.6198347107438016,0.7272727272727273,0.1928374655647384,0.0853994490358127,0.0798898071625344,0.0909090909090909,
BPI17,branching_degree_bucket,"branch_deg_(5.0, 11.0]",0.8083623693379791,0.7865853658536586,0.8336236933797909,0.5627177700348432,0.5958188153310104,0.8397212543554007,0.8366724738675958,0.5792682926829269,0.7974738675958188,0.2574041811846689,0.0391986062717769,0.0422473867595818,0.036149825783972,
