dataset,model,paradigm,task,group_col,group_value,n,mae,mse,median_ae,p90_ae,bias,n_cases
BPI17,rnn,sequence,NT,branching_entropy_bucket,"branch_ent_(-0.001, 0.986]",485,0.13007763288531107,0.03972072894213138,0.10690625011920929,0.22470127008855342,-0.07275954491852485,466
BPI17,rnn,sequence,NT,branching_entropy_bucket,"branch_ent_(0.986, 1.683]",579,0.20391340935699295,0.39815322846353285,0.10212200880050659,0.2872268438339237,-0.07022884882872342,548
BPI17,rnn,sequence,NT,branching_entropy_bucket,"branch_ent_(1.683, 1.993]",614,0.4917731181064663,2.275459588761668,0.11838210746645927,0.7877015769481687,-0.2849088505021196,591
BPI17,rnn,sequence,NT,branching_entropy_bucket,"branch_ent_(1.993, 2.362]",322,0.19447284832239578,0.10163704235153175,0.10668907687067986,0.509078937768937,0.08534489220958377,314
BPI17,saprpt,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(-0.001, 0.986]",485,0.0494006124085065,0.02902047157376404,0.0063132643699646,0.12625833451747925,0.013206755903731916,466
BPI17,saprpt,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(0.986, 1.683]",579,0.2117276194112115,0.5124587836588076,0.12739388644695282,0.26666649580001833,-0.0016924255605568282,548
BPI17,saprpt,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(1.683, 1.993]",614,0.7092537605582891,3.344166544589093,0.38180268555879593,1.1311650156974793,-0.24979118117000848,591
BPI17,saprpt,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(1.993, 2.362]",322,0.15520145737722238,0.09589161435589529,0.08893422037363052,0.18539772648364325,-0.0035623016576311604,314
BPI17,tabpfn3,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(-0.001, 0.986]",485,0.030732866119324548,0.021812485553123127,0.0027712881565093994,0.06937839090824127,-0.0005688549432250643,466
BPI17,tabpfn3,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(0.986, 1.683]",579,0.1710374324991881,0.517168414579148,0.057230472564697266,0.19545300602912913,-0.05231084121714486,548
BPI17,tabpfn3,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(1.683, 1.993]",614,0.6428075468847194,3.441048343322091,0.2087181988172233,1.2411797948181633,-0.3682368372442619,591
BPI17,tabpfn3,tabular_fm,NT,branching_entropy_bucket,"branch_ent_(1.993, 2.362]",322,0.16259663651541154,0.09168678697459347,0.10038743168115616,0.17943158745765703,0.009952722892442846,314
BPI17,transformer,sequence,NT,branching_entropy_bucket,"branch_ent_(-0.001, 0.986]",485,0.076831268768796,0.02845063965034493,0.05920395255088806,0.12853090465068817,-0.04727505554934752,466
BPI17,transformer,sequence,NT,branching_entropy_bucket,"branch_ent_(0.986, 1.683]",579,0.16961267528957358,0.42148669059413424,0.05995886027812958,0.2110582932829857,-0.09915594805300634,548
BPI17,transformer,sequence,NT,branching_entropy_bucket,"branch_ent_(1.683, 1.993]",614,0.4855129544165119,2.7641313367215727,0.07743097096681595,0.7717233955860144,-0.3443705335574934,591
BPI17,transformer,sequence,NT,branching_entropy_bucket,"branch_ent_(1.993, 2.362]",322,0.1551573817785945,0.08204022327184537,0.07315114140510559,0.4024889260530472,0.04943857332170935,314
