dataset,model,paradigm,group_col,group_value,n,accuracy,error_rate,n_cases
BPI17,transformer,sequence,branching_entropy_bucket,"branch_ent_(1.993, 2.362]",322,0.7453416149068323,0.25465838509316774,314
BPI20PrepaidTravelCosts,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(-0.001, 0.128]",642,0.7149532710280374,0.2850467289719626,423
BPI20PrepaidTravelCosts,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(0.128, 0.674]",594,0.5656565656565656,0.43434343434343436,382
BPI20PrepaidTravelCosts,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(0.674, 1.285]",326,0.7515337423312883,0.24846625766871167,251
BPI20PrepaidTravelCosts,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(1.285, 1.937]",438,0.4703196347031963,0.5296803652968036,355
BPI20PrepaidTravelCosts,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(-0.001, 0.128]",642,0.794392523364486,0.20560747663551404,423
BPI20PrepaidTravelCosts,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(0.128, 0.674]",594,0.6801346801346801,0.31986531986531985,382
BPI20PrepaidTravelCosts,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(0.674, 1.285]",326,0.4785276073619632,0.5214723926380368,251
BPI20PrepaidTravelCosts,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(1.285, 1.937]",438,0.3447488584474886,0.6552511415525114,355
BPI20PrepaidTravelCosts,rnn,sequence,branching_entropy_bucket,"branch_ent_(-0.001, 0.128]",642,0.7834890965732088,0.21651090342679125,423
BPI20PrepaidTravelCosts,rnn,sequence,branching_entropy_bucket,"branch_ent_(0.128, 0.674]",594,0.877104377104377,0.12289562289562295,382
BPI20PrepaidTravelCosts,rnn,sequence,branching_entropy_bucket,"branch_ent_(0.674, 1.285]",326,0.843558282208589,0.15644171779141103,251
BPI20PrepaidTravelCosts,rnn,sequence,branching_entropy_bucket,"branch_ent_(1.285, 1.937]",438,0.6118721461187214,0.3881278538812786,355
BPI20PrepaidTravelCosts,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(-0.001, 0.128]",642,0.985981308411215,0.014018691588784993,423
BPI20PrepaidTravelCosts,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(0.128, 0.674]",594,0.6565656565656566,0.3434343434343434,382
BPI20PrepaidTravelCosts,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(0.674, 1.285]",326,0.803680981595092,0.19631901840490795,251
BPI20PrepaidTravelCosts,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(1.285, 1.937]",438,0.4589041095890411,0.5410958904109588,355
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(-0.001, 0.128]",642,0.7523364485981309,0.24766355140186913,423
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(0.128, 0.674]",594,0.5572390572390572,0.4427609427609428,382
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(0.674, 1.285]",326,0.803680981595092,0.19631901840490795,251
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(1.285, 1.937]",438,0.4657534246575342,0.5342465753424658,355
BPI20PrepaidTravelCosts,transformer,sequence,branching_entropy_bucket,"branch_ent_(-0.001, 0.128]",642,0.8161993769470405,0.18380062305295952,423
BPI20PrepaidTravelCosts,transformer,sequence,branching_entropy_bucket,"branch_ent_(0.128, 0.674]",594,0.8720538720538721,0.12794612794612792,382
BPI20PrepaidTravelCosts,transformer,sequence,branching_entropy_bucket,"branch_ent_(0.674, 1.285]",326,0.8190184049079755,0.1809815950920245,251
BPI20PrepaidTravelCosts,transformer,sequence,branching_entropy_bucket,"branch_ent_(1.285, 1.937]",438,0.5707762557077626,0.4292237442922374,355
BPI20RequestForPayment,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(-0.001, 0.0179]",680,0.9941176470588236,0.00588235294117645,591
BPI20RequestForPayment,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(0.0179, 0.0254]",335,1.0,0.0,335
BPI20RequestForPayment,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(0.0254, 0.575]",577,0.9081455805892548,0.09185441941074524,501
BPI20RequestForPayment,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(0.575, 1.083]",408,0.5196078431372549,0.48039215686274506,398
BPI20RequestForPayment,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(-0.001, 0.0179]",680,0.9941176470588236,0.00588235294117645,591
BPI20RequestForPayment,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(0.0179, 0.0254]",335,1.0,0.0,335
BPI20RequestForPayment,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(0.0254, 0.575]",577,0.9081455805892548,0.09185441941074524,501
BPI20RequestForPayment,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(0.575, 1.083]",408,0.41421568627450983,0.5857843137254901,398
BPI20RequestForPayment,rnn,sequence,branching_entropy_bucket,"branch_ent_(-0.001, 0.0179]",680,0.9941176470588236,0.00588235294117645,591
BPI20RequestForPayment,rnn,sequence,branching_entropy_bucket,"branch_ent_(0.0179, 0.0254]",335,1.0,0.0,335
BPI20RequestForPayment,rnn,sequence,branching_entropy_bucket,"branch_ent_(0.0254, 0.575]",577,0.9046793760831889,0.09532062391681106,501
BPI20RequestForPayment,rnn,sequence,branching_entropy_bucket,"branch_ent_(0.575, 1.083]",408,0.6176470588235294,0.38235294117647056,398
BPI20RequestForPayment,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(-0.001, 0.0179]",680,0.9941176470588236,0.00588235294117645,591
