log,backbone,batch_size,embedding_size,epochs,freeze_layers,grad_clip,hidden_size,lr,n_layers,rnn_type,strategy,weight_decay,n_runs,total_params,trainable_params,mt_score_mean,mt_score_std,mt_score_2task_mean,mt_score_2task_std,test_next_activity_acc_mean,test_next_activity_acc_std,test_next_activity_loss_mean,test_next_activity_loss_std,test_next_remaining_time_loss_mean,test_next_remaining_time_loss_std,test_next_time_to_next_event_loss_mean,test_next_time_to_next_event_loss_std,best_test_next_activity_acc_mean,best_test_next_activity_acc_std,best_test_next_activity_loss_mean,best_test_next_activity_loss_std,best_test_next_remaining_time_loss_mean,best_test_next_remaining_time_loss_std,best_test_next_time_to_next_event_loss_mean,best_test_next_time_to_next_event_loss_std,selection_score,Dataset,Backbone_pretty,test_next_activity_acc_mean_std,test_next_activity_loss_mean_std,test_next_remaining_time_loss_mean_std,test_next_time_to_next_event_loss_mean_std,best_test_next_activity_acc_mean_std,best_test_next_activity_loss_mean_std,best_test_next_remaining_time_loss_mean_std,best_test_next_time_to_next_event_loss_mean_std,Runtime (h),Setting,lora_alpha,r,few_shot_k,# params (%trainable)
BPI17,llama32-1b,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1235972126.0,225310.0,2.0798585794279334,0.0312007037648844,1.956128236773056,0.0056360343119301,0.1109548904307485,0.0242290407438685,3.024410906775316,0.094330634594431,0.8049399713922993,0.078971973905257,1.178023332808279,0.0395654280876767,0.1109548904307485,0.0242290407438685,3.024410906775316,0.094330634594431,0.8035723815200155,0.0761924863089896,1.1721308441216958,0.0351842102358243,,BPI17,Llama3.2-1B,0.111 ± 0.0242,3.0244 ± 0.0943,0.8049 ± 0.079,1.178 ± 0.0396,0.111 ± 0.0242,3.0244 ± 0.0943,0.8036 ± 0.0762,1.1721 ± 0.0352,0.20306 ± 0.00027,FewShot-Freezing,,,8.0,1.2e+09 (0%)
BPI17,llama32-1b,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,,sum,0.1,5.0,1416327198.0,180512798.0,2.0105530234908637,0.0740065567282955,1.9130499466251272,0.0159399460762267,0.0874356522269925,0.0542714334928389,3.290564476171162,0.2878562319277484,1.166179748543332,0.2421435531439862,1.5502247829166755,0.3091875613437125,0.152536268744786,0.0418259799551784,2.975687916913157,0.2171128612712788,0.7677334191081342,0.0499665917758781,1.2648539623286088,0.0955855512234586,,BPI17,Llama3.2-1B,0.0874 ± 0.0543,3.2906 ± 0.2879,1.1662 ± 0.2421,1.5502 ± 0.3092,0.1525 ± 0.0418,2.9757 ± 0.2171,0.7677 ± 0.05,1.2649 ± 0.0956,0.26471 ± 0.00108,FewShot-LoRA,512.0,256.0,8.0,1.4e+09 (13%)
BPI17,llama32-1b,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1235972126.0,225310.0,2.8826983101422847,0.0200937730225694,1.9542567315920725,0.0056955459776642,0.8325777768734612,0.0147340251696327,0.4714239485430817,0.0342362247426208,1.1413467057854512,0.0595647078341129,0.905204907722718,0.062363812046138,0.8325777768734612,0.0147340251696327,0.4714239485430817,0.0342362247426208,1.0182472606991166,0.0464151567858953,0.905204907722718,0.062363812046138,,BPI17,Llama3.2-1B,0.8326 ± 0.0147,0.4714 ± 0.0342,1.1413 ± 0.0596,0.9052 ± 0.0624,0.8326 ± 0.0147,0.4714 ± 0.0342,1.0182 ± 0.0464,0.9052 ± 0.0624,1.24377 ± 0.00221,Freezing,,,,1.2e+09 (0%)
BPI17,llama32-1b,8.0,2048.0,10.0,"-1,-2",5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1235972126.0,121860126.0,2.7791410641621352,0.0545337210887467,1.8848841024800973,0.0302309955617258,0.8019228030195128,0.0533260133603656,0.6141703702706834,0.1276029781319198,2.21794076824176,0.6279849721109237,1.0586843154811705,0.0862032274163075,0.8663024531846638,0.0028727357231946,0.4001350774778015,0.0116801448942635,1.3956993782522154,0.5882910292456036,0.871056900289868,0.0430203834009747,,BPI17,Llama3.2-1B,0.8019 ± 0.0533,0.6142 ± 0.1276,2.2179 ± 0.628,1.0587 ± 0.0862,0.8663 ± 0.0029,0.4001 ± 0.0117,1.3957 ± 0.5883,0.8711 ± 0.043,1.41447 ± 0.00145,"Freezing-[-1, -2]",,,,1.2e+09 (10%)
BPI17,llama32-1b,8.0,2048.0,10.0,-1,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1235972126.0,61042718.0,2.559180767595116,0.062672354145488,1.61004145407401,0.0657294616594574,0.851138421470283,0.0051713331017512,0.4245839018797817,0.0115726324529745,5.505343040981538,0.6961281213845797,2.5478948077613097,0.8486026439646823,0.8654322746047571,0.0008445914407932,0.3822777687533443,0.0022398071062831,2.345395173207036,0.64477729052381,0.8910555889945069,0.0587997144838189,,BPI17,Llama3.2-1B,0.8511 ± 0.0052,0.4246 ± 0.0116,5.5053 ± 0.6961,2.5479 ± 0.8486,0.8654 ± 0.0008,0.3823 ± 0.0022,2.3454 ± 0.6448,0.8911 ± 0.0588,1.33074 ± 0.00067,Freezing-[-1],,,,1.2e+09 (5%)
BPI17,llama32-1b,8.0,2048.0,10.0,"0,1",5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1235972126.0,121860126.0,2.686073433557943,0.0280736228953379,1.84844140872458,0.0629891983322576,0.751144525606853,0.0417050474270713,0.8120157669923979,0.2068396476788531,2.824516461257934,1.0915766186816875,1.1023461920132238,0.0532171120605952,0.866562218107582,0.0038267126724293,0.3773176678932629,0.0090070810066466,1.023672307351244,0.0418751619245417,0.7852862940662456,0.0107744473824484,,BPI17,Llama3.2-1B,0.7511 ± 0.0417,0.812 ± 0.2068,2.8245 ± 1.0916,1.1023 ± 0.0532,0.8666 ± 0.0038,0.3773 ± 0.009,1.0237 ± 0.0419,0.7853 ± 0.0108,1.41677 ± 0.00166,"Freezing-[0, 1]",,,,1.2e+09 (10%)
BPI17,llama32-1b,8.0,2048.0,10.0,0,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1235972126.0,61042718.0,2.65084708700294,0.121742002408179,1.7331022878758564,0.1287885153141112,0.8229854653725898,0.0270740430517317,0.5262900846006313,0.1131583926917285,4.877976205223631,2.1222154877098416,1.120076129462705,0.1945278893046926,0.8580537299665629,0.0069220159919277,0.3999773220010744,0.0167836852173681,1.0998679580836987,0.024971933825109,0.8184389928516241,0.0315574236742567,,BPI17,Llama3.2-1B,0.823 ± 0.0271,0.5263 ± 0.1132,4.878 ± 2.1222,1.1201 ± 0.1945,0.8581 ± 0.0069,0.4 ± 0.0168,1.0999 ± 0.025,0.8184 ± 0.0316,1.33353 ± 0.00150,Freezing-[0],,,,1.2e+09 (5%)
BPI17,llama32-1b,8.0,2048.0,10.0,,5.0,2048.0,5e-05,1.0,,sum,0.1,10.0,1416327198.0,180512798.0,2.883582382987318,0.0499563441320063,1.9923091443360537,0.0019901793884918,0.7992471564897144,0.0433046970673665,0.6062892019916457,0.1102413810776743,0.6557092607312803,0.0283466691908319,0.7264963763065186,0.0224290205519981,0.8408963585434173,0.0151165517898217,0.4854206455391718,0.0557998409326686,0.6212810165756417,0.0180301655881517,0.710624336101773,0.0203005391361368,,BPI17,Llama3.2-1B,0.7992 ± 0.0433,0.6063 ± 0.1102,0.6557 ± 0.0283,0.7265 ± 0.0224,0.8409 ± 0.0151,0.4854 ± 0.0558,0.6213 ± 0.018,0.7106 ± 0.0203,1.87931 ± 0.02208,LoRA,512.0,256.0,,1.4e+09 (13%)
BPI17,llama32-1b,8.0,2048.0,0.0,,5.0,2048.0,5e-05,1.0,lstm,sum,0.1,5.0,1235972126.0,225310.0,1.543387622353361,0.3971890420090957,1.494262456752634,0.3623754625721492,0.0440528753874431,0.0529302735117501,4.16220337144226,0.3770090989675091,6.056049994357184,7.143499857674707,3.9268516433052136,3.034278438054576,0.0440528753874431,0.0529302735117501,4.16220337144226,0.3770090989675091,6.056049994357184,7.143499857674707,3.9268516433052136,3.034278438054576,,BPI17,Llama3.2-1B,0.0441 ± 0.0529,4.1622 ± 0.377,6.056 ± 7.1435,3.9269 ± 3.0343,0.0441 ± 0.0529,4.1622 ± 0.377,6.056 ± 7.1435,3.9269 ± 3.0343,0.01869 ± 0.00011,ZeroShot,,,,1.2e+09 (0%)
