log,backbone,lr,batch_size,epochs,r,lora_alpha,embedding_size,hidden_size,strategy,n_runs,total_params,trainable_params,mt_score_mean,mt_score_std,mt_score_2task_mean,mt_score_2task_std,test_next_activity_acc_mean,test_next_activity_acc_std,test_next_activity_loss_mean,test_next_activity_loss_std,test_next_remaining_time_loss_mean,test_next_remaining_time_loss_std,test_next_time_to_next_event_loss_mean,test_next_time_to_next_event_loss_std,best_test_next_activity_acc_mean,best_test_next_activity_acc_std,best_test_next_activity_loss_mean,best_test_next_activity_loss_std,best_test_next_remaining_time_loss_mean,best_test_next_remaining_time_loss_std,best_test_next_time_to_next_event_loss_mean,best_test_next_time_to_next_event_loss_std,test_next_activity_acc_mean_std,test_next_activity_loss_mean_std,test_next_remaining_time_loss_mean_std,test_next_time_to_next_event_loss_mean_std,best_test_next_activity_acc_mean_std,best_test_next_activity_loss_mean_std,best_test_next_remaining_time_loss_mean_std,best_test_next_time_to_next_event_loss_mean_std,Runtime (h),# params (%trainable)
BPI17,llama32-1b,5e-05,8,10,16.0,32.0,2048,2048,sum,5.0,1247244318.0,11429918.0,2.800481968606564,0.018854347482601428,1.9034938982137202,0.004497765438778895,0.804371918258829,0.015417967267669475,0.6391797917328429,0.06281119059826323,1.9288524964936236,0.0726055514174461,1.0177669800664906,0.018314729915382938,0.8675049680889305,0.0007198452407931865,0.3583448702641519,0.004664996699780053,1.0231673467222417,0.05760144235883288,0.7898920900584417,0.013529070009035941,0.8044 ± 0.0154,0.6392 ± 0.0628,1.9289 ± 0.0726,1.0178 ± 0.0183,0.8675 ± 0.0007,0.3583 ± 0.0047,1.0232 ± 0.0576,0.7899 ± 0.0135,1.44711 ± 0.00194,1.2e+09 (1%)
BPI17,llama32-1b,5e-05,8,10,32.0,64.0,2048,2048,sum,5.0,1258516510.0,22702110.0,2.756532212074446,0.1444987331630712,1.9382236700581328,0.024679519382836444,0.7338162383597506,0.11078221166280332,0.9636640726153992,0.5973036565026052,1.3078236843505526,0.4932884017233618,1.014871496101896,0.05973722186246712,0.8685643749025033,0.0025157156703544915,0.36013273248618083,0.007788456536529742,0.7628751956192674,0.05552724035819127,0.7764668505209639,0.021881759286786037,0.7338 ± 0.1108,0.9637 ± 0.5973,1.3078 ± 0.4933,1.0149 ± 0.0597,0.8686 ± 0.0025,0.3601 ± 0.0078,0.7629 ± 0.0555,0.7765 ± 0.0219,1.46710 ± 0.00074,1.3e+09 (2%)
BPI17,llama32-1b,5e-05,8,10,64.0,128.0,2048,2048,sum,5.0,1281060894.0,45246494.0,2.7321582191485674,0.15386394002797285,1.945915812832063,0.020800281579978135,0.705061007453829,0.13557353156110746,1.0610907067449926,0.6880343949395716,1.2332707867959463,0.3745299050076949,0.9574656545585081,0.07093491025184843,0.872110878249605,0.003167700300522991,0.3523652888626029,0.015843432167780884,0.6222540150602933,0.02629762754679067,0.7427217580336164,0.03628044759543131,0.7051 ± 0.1356,1.0611 ± 0.688,1.2333 ± 0.3745,0.9575 ± 0.0709,0.8721 ± 0.0032,0.3524 ± 0.0158,0.6223 ± 0.0263,0.7427 ± 0.0363,1.52548 ± 0.00142,1.3e+09 (4%)
BPI17,llama32-1b,5e-05,8,10,128.0,256.0,2048,2048,sum,5.0,1326149662.0,90335262.0,2.9376298201080018,0.030686507748622752,1.9944866931998184,0.004359141746820886,0.8457613553896135,0.023847806707311847,0.4399602527887355,0.07350403080704392,0.622635457805507,0.029066150563909713,0.7210303811660038,0.046291429993976764,0.8642792710304461,0.0018926083608747338,0.38409024450865487,0.008645268797497326,0.598031358725793,0.005756324077316551,0.6799839100705206,0.008569869620018943,0.8458 ± 0.0238,0.44 ± 0.0735,0.6226 ± 0.0291,0.721 ± 0.0463,0.8643 ± 0.0019,0.3841 ± 0.0086,0.598 ± 0.0058,0.68 ± 0.0086,1.63545 ± 0.00172,1.3e+09 (7%)
BPI17,llama32-1b,5e-05,8,10,256.0,512.0,2048,2048,sum,10.0,1416327198.0,180512798.0,2.883582382987318,0.049956344132006364,1.9923091443360537,0.001990179388491837,0.7992471564897144,0.043304697067366574,0.6062892019916457,0.11024138107767438,0.6557092607312803,0.028346669190831994,0.7264963763065186,0.022429020551998143,0.8408963585434173,0.015116551789821771,0.48542064553917186,0.05579984093266866,0.6212810165756417,0.018030165588151792,0.710624336101773,0.02030053913613681,0.7992 ± 0.0433,0.6063 ± 0.1102,0.6557 ± 0.0283,0.7265 ± 0.0224,0.8409 ± 0.0151,0.4854 ± 0.0558,0.6213 ± 0.018,0.7106 ± 0.0203,1.87931 ± 0.02208,1.4e+09 (13%)
