log,backbone,lr,batch_size,epochs,r,lora_alpha,embedding_size,hidden_size,strategy,n_runs,total_params,trainable_params,mt_score_mean,mt_score_std,mt_score_2task_mean,mt_score_2task_std,test_next_activity_acc_mean,test_next_activity_acc_std,test_next_activity_loss_mean,test_next_activity_loss_std,test_next_remaining_time_loss_mean,test_next_remaining_time_loss_std,test_next_time_to_next_event_loss_mean,test_next_time_to_next_event_loss_std,best_test_next_activity_acc_mean,best_test_next_activity_acc_std,best_test_next_activity_loss_mean,best_test_next_activity_loss_std,best_test_next_remaining_time_loss_mean,best_test_next_remaining_time_loss_std,best_test_next_time_to_next_event_loss_mean,best_test_next_time_to_next_event_loss_std,test_next_activity_acc_mean_std,test_next_activity_loss_mean_std,test_next_remaining_time_loss_mean_std,test_next_time_to_next_event_loss_mean_std,best_test_next_activity_acc_mean_std,best_test_next_activity_loss_mean_std,best_test_next_remaining_time_loss_mean_std,best_test_next_time_to_next_event_loss_mean_std,Runtime (h),# params (%trainable)
BPI17,gemma-2-2b,5e-05,8,10,16.0,32.0,2304,2304,sum,5.0,2635286046.0,20944158.0,2.892809661712701,0.010014699593366535,1.9313353573401624,0.005516729509244232,0.8621997951723062,0.005063589201024702,0.36115824431962185,0.009125322987348429,1.4759427117259691,0.10638978953856151,0.9267350295613893,0.02269196791458394,0.8710250201775626,0.003977762300218131,0.34846083053437876,0.005031119035606099,0.8583922868533648,0.05441593535118138,0.7697095252200105,0.012106631620380216,0.8622 ± 0.0051,0.3612 ± 0.0091,1.4759 ± 0.1064,0.9267 ± 0.0227,0.871 ± 0.004,0.3485 ± 0.005,0.8584 ± 0.0544,0.7697 ± 0.0121,2.99992 ± 0.00188,2.6e+09 (1%)
BPI17,gemma-2-2b,5e-05,8,10,32.0,64.0,2304,2304,sum,5.0,2656052766.0,41710878.0,2.889379067020567,0.011037558744289577,1.9367969379770056,0.009907380867200359,0.8542257580998502,0.004910721186432744,0.3810487986010372,0.006486510679418952,1.3871216731005789,0.18117534444392006,0.9182849205392193,0.028802789334969745,0.8681777795864107,0.0016882168744356916,0.36051550883859895,0.0042273425716433674,0.639786080696182,0.02692042910273172,0.7365874772313069,0.02644474832328199,0.8542 ± 0.0049,0.381 ± 0.0065,1.3871 ± 0.1812,0.9183 ± 0.0288,0.8682 ± 0.0017,0.3605 ± 0.0042,0.6398 ± 0.0269,0.7366 ± 0.0264,3.02417 ± 0.00544,2.7e+09 (2%)
BPI17,gemma-2-2b,5e-05,8,10,64.0,128.0,2304,2304,sum,8.0,2697586206.0,83244318.0,2.8819403574193085,0.01650255441327031,1.9375485291869663,0.010282042448586264,0.8468811253314885,0.008952539484597113,0.4180901506218275,0.02738412897956813,1.409262129967152,0.13525377209960726,0.886065644789573,0.04763371314686514,0.8595879029577933,0.002481148032276477,0.3826844913635884,0.0031100080414129647,0.6172242203469382,0.02023164631977401,0.7493830900451441,0.02759804919307998,0.8469 ± 0.009,0.4181 ± 0.0274,1.4093 ± 0.1353,0.8861 ± 0.0476,0.8596 ± 0.0025,0.3827 ± 0.0031,0.6172 ± 0.0202,0.7494 ± 0.0276,3.44489 ± 0.44786,2.7e+09 (3%)
BPI17,gemma-2-2b,5e-05,8,10,128.0,256.0,2304,2304,sum,6.0,2780653086.0,166311198.0,2.8737055706160013,0.015154268376228752,1.9342834627253696,0.010647701545547067,0.8424245404376439,0.0143165039116283,0.44424499902888154,0.028180312310039493,1.44703192821299,0.1712962596429678,0.9049716276561307,0.023752492930664497,0.8595856421664712,0.0038273728142855287,0.40027609224902655,0.012623746736142989,0.6501514865118476,0.026122404455923617,0.7754842146006832,0.021591678771388647,0.8424 ± 0.0143,0.4442 ± 0.0282,1.447 ± 0.1713,0.905 ± 0.0238,0.8596 ± 0.0038,0.4003 ± 0.0126,0.6502 ± 0.0261,0.7755 ± 0.0216,3.84466 ± 0.38677,2.8e+09 (6%)
BPI17,gemma-2-2b,5e-05,8,10,256.0,512.0,2304,2304,sum,5.0,2946786846.0,332444958.0,2.846765251260758,0.04285454878067722,1.9407488660850611,0.008199905754862109,0.8124680380626828,0.03836876379694956,0.5245965805341932,0.09939373410510534,1.2952726560949395,0.13344387171802183,0.937095635593208,0.057543980737109604,0.8427852496930976,0.017415150678369472,0.43665430348381984,0.04073558789209437,0.6500059045959319,0.021762008907930702,0.8060667556970298,0.026930008937918803,0.8125 ± 0.0384,0.5246 ± 0.0994,1.2953 ± 0.1334,0.9371 ± 0.0575,0.8428 ± 0.0174,0.4367 ± 0.0407,0.65 ± 0.0218,0.8061 ± 0.0269,3.87557 ± 0.32473,2.9e+09 (11%)
