log,backbone,lr,batch_size,epochs,r,lora_alpha,embedding_size,hidden_size,strategy,n_runs,total_params,trainable_params,mt_score_mean,mt_score_std,mt_score_2task_mean,mt_score_2task_std,test_next_activity_acc_mean,test_next_activity_acc_std,test_next_activity_loss_mean,test_next_activity_loss_std,test_next_remaining_time_loss_mean,test_next_remaining_time_loss_std,test_next_time_to_next_event_loss_mean,test_next_time_to_next_event_loss_std,best_test_next_activity_acc_mean,best_test_next_activity_acc_std,best_test_next_activity_loss_mean,best_test_next_activity_loss_std,best_test_next_remaining_time_loss_mean,best_test_next_remaining_time_loss_std,best_test_next_time_to_next_event_loss_mean,best_test_next_time_to_next_event_loss_std,test_next_activity_acc_mean_std,test_next_activity_loss_mean_std,test_next_remaining_time_loss_mean_std,test_next_time_to_next_event_loss_mean_std,best_test_next_activity_acc_mean_std,best_test_next_activity_loss_mean_std,best_test_next_remaining_time_loss_mean_std,best_test_next_time_to_next_event_loss_mean_std,Runtime (h),# params (%trainable)
BPI20TravelPermitData,qwen25-05b,5e-05,8,10,16.0,32.0,896,896,sum,5.0,502944823.0,8912055.0,2.6613911409524897,0.03973961813266709,1.953540011968671,0.008726777013139267,0.6347638159925901,0.03032324934785117,1.3452938804850234,0.14019912830229314,0.9973426440145617,0.11317035926750822,1.046572473331085,0.043508648452324265,0.6633467119481321,0.02071269735157545,1.0978265103619567,0.04768237680568974,0.9094710336551508,0.016023657243608432,0.9672875675709021,0.03219158477994703,0.6348 ± 0.0303,1.3453 ± 0.1402,0.9973 ± 0.1132,1.0466 ± 0.0435,0.6633 ± 0.0207,1.0978 ± 0.0477,0.9095 ± 0.016,0.9673 ± 0.0322,0.53915 ± 0.00513,5.0e+08 (2%)
BPI20TravelPermitData,qwen25-05b,5e-05,8,10,32.0,64.0,896,896,sum,5.0,511743031.0,17710263.0,2.6639540049295976,0.03576834673174735,1.9451132805969642,0.018210093561173753,0.6446187094782341,0.02346567120256061,1.27888308989998,0.1846195671261984,1.1628132127029875,0.26904582551107076,1.033951695340031,0.07159632664736804,0.6999814757641246,0.026026721704112007,0.9884415846115353,0.07955637411497553,0.9088974144768664,0.04272671738525264,0.9317833068025594,0.03547887342154181,0.6446 ± 0.0235,1.2789 ± 0.1846,1.1628 ± 0.269,1.034 ± 0.0716,0.7 ± 0.026,0.9884 ± 0.0796,0.9089 ± 0.0427,0.9318 ± 0.0355,0.54022 ± 0.00462,5.1e+08 (3%)
BPI20TravelPermitData,qwen25-05b,5e-05,8,10,64.0,128.0,896,896,sum,5.0,529339447.0,35306679.0,2.6696448169709415,0.03211574705766413,1.9473887797980751,0.00956496087022352,0.6476813831429454,0.03283660372721584,1.3233702545778439,0.20439267211082057,1.1141689606425422,0.12644618297016313,1.0409295110652461,0.05304832007236559,0.7096202531645569,0.024628223360699773,0.998198588395715,0.08831122553213641,0.8867448114428707,0.03345945974483707,0.864150067700689,0.010079806123938724,0.6477 ± 0.0328,1.3234 ± 0.2044,1.1142 ± 0.1264,1.0409 ± 0.053,0.7096 ± 0.0246,0.9982 ± 0.0883,0.8867 ± 0.0335,0.8642 ± 0.0101,0.54573 ± 0.00559,5.3e+08 (7%)
BPI20TravelPermitData,qwen25-05b,5e-05,8,10,128.0,256.0,896,896,sum,5.0,564532279.0,70499511.0,2.7779867149076134,0.0528714104589143,1.9640130022671936,0.0035287859494435698,0.7299289904291448,0.04457351207810193,0.8893043341876622,0.10576149354753941,0.9580047285751856,0.03185425638373816,0.9123956932481256,0.039292719249598256,0.7652053102809508,0.015048257770062974,0.8080953502861133,0.02379386044246304,0.8753829633648582,0.007084528919177391,0.8566068864052735,0.013235591511924048,0.7299 ± 0.0446,0.8893 ± 0.1058,0.958 ± 0.0319,0.9124 ± 0.0393,0.7652 ± 0.015,0.8081 ± 0.0238,0.8754 ± 0.0071,0.8566 ± 0.0132,0.54818 ± 0.00341,5.6e+08 (12%)
BPI20TravelPermitData,qwen25-05b,5e-05,8,10,256.0,512.0,896,896,sum,10.0,634917943.0,140885175.0,2.763642787490422,0.053481751063990876,1.9660019822230534,0.005230358864720464,0.7152824945970979,0.04647735972070368,0.9763249802714551,0.13942202421642097,0.9437112789678148,0.09018235998363101,0.8930611857855603,0.04369827561401377,0.7566162395801174,0.01754915286450138,0.8357860330697673,0.05186711521771451,0.8580642552801251,0.01722865169854371,0.8512747595787931,0.018021096293574103,0.7153 ± 0.0465,0.9763 ± 0.1394,0.9437 ± 0.0902,0.8931 ± 0.0437,0.7566 ± 0.0175,0.8358 ± 0.0519,0.8581 ± 0.0172,0.8513 ± 0.018,0.21208 ± 0.00367,6.3e+08 (22%)
