log,backbone,lr,batch_size,epochs,r,lora_alpha,embedding_size,hidden_size,strategy,n_runs,total_params,trainable_params,mt_score_mean,mt_score_std,mt_score_2task_mean,mt_score_2task_std,test_next_activity_acc_mean,test_next_activity_acc_std,test_next_activity_loss_mean,test_next_activity_loss_std,test_next_remaining_time_loss_mean,test_next_remaining_time_loss_std,test_next_time_to_next_event_loss_mean,test_next_time_to_next_event_loss_std,best_test_next_activity_acc_mean,best_test_next_activity_acc_std,best_test_next_activity_loss_mean,best_test_next_activity_loss_std,best_test_next_remaining_time_loss_mean,best_test_next_remaining_time_loss_std,best_test_next_time_to_next_event_loss_mean,best_test_next_time_to_next_event_loss_std,test_next_activity_acc_mean_std,test_next_activity_loss_mean_std,test_next_remaining_time_loss_mean_std,test_next_time_to_next_event_loss_mean_std,best_test_next_activity_acc_mean_std,best_test_next_activity_loss_mean_std,best_test_next_remaining_time_loss_mean_std,best_test_next_time_to_next_event_loss_mean_std,Runtime (h),# params (%trainable)
BPI20TravelPermitData,gpt2,5e-05,8,10,16.0,32.0,768,768,sum,5.0,126896695.0,2456887.0,2.6789896786712615,0.005627049300701562,1.9663805231297793,0.0010539101673098556,0.6390305649891942,0.005445577503653292,1.0670903352205676,0.034404106245801064,0.8855618589341769,0.026379584688143845,0.8909913031662567,0.016892706846287513,0.6393578264896573,0.005025850093106318,1.061555901881021,0.030897649493045153,0.8687864148362842,0.0316746667933339,0.8860708361593579,0.016880360235263365,0.639 ± 0.0054,1.0671 ± 0.0344,0.8856 ± 0.0264,0.891 ± 0.0169,0.6394 ± 0.005,1.0616 ± 0.0309,0.8688 ± 0.0317,0.8861 ± 0.0169,0.05791 ± 0.00051,1.3e+08 (2%)
BPI20TravelPermitData,gpt2,5e-05,8,10,32.0,64.0,768,768,sum,5.0,129255991.0,4816183.0,2.7012171830804426,0.016826378792025976,1.9681023790748184,0.0012584094402327513,0.6574189564680457,0.015843778571116657,0.9873365152658744,0.07767829501602387,0.8458195637817477,0.01273206483880915,0.8989373886942239,0.011334199126148673,0.6771657919110836,0.024902647094577297,0.9714507441625215,0.059368223392175686,0.8366421410918935,0.013014888707245455,0.8839615791452708,0.017184189323156455,0.6574 ± 0.0158,0.9873 ± 0.0777,0.8458 ± 0.0127,0.8989 ± 0.0113,0.6772 ± 0.0249,0.9715 ± 0.0594,0.8366 ± 0.013,0.884 ± 0.0172,0.05852 ± 0.00040,1.3e+08 (4%)
BPI20TravelPermitData,gpt2,5e-05,8,10,64.0,128.0,768,768,sum,5.0,133974583.0,9534775.0,2.7251050780214237,0.020069677251608457,1.969921569070341,0.00196613325414222,0.6772090151281259,0.01693236589050706,0.96638776444108,0.056112168448044585,0.833360674405547,0.01432713533229404,0.8806445814393561,0.027701370655826955,0.7114171040444581,0.019342942783050612,0.9246947882741496,0.02556359358751263,0.8263579782566637,0.016859791022559825,0.8704014525865471,0.031132266337038642,0.6772 ± 0.0169,0.9664 ± 0.0561,0.8334 ± 0.0143,0.8806 ± 0.0277,0.7114 ± 0.0193,0.9247 ± 0.0256,0.8264 ± 0.0169,0.8704 ± 0.0311,0.05946 ± 0.00039,1.3e+08 (7%)
BPI20TravelPermitData,gpt2,5e-05,8,10,128.0,256.0,768,768,sum,5.0,143411767.0,18971959.0,2.749973796357666,0.026715423112872592,1.970098126428607,0.003447284005243632,0.6993516517443655,0.02148824669130846,0.9559100985078027,0.07627148964651588,0.8352881463908531,0.028091904170460848,0.8760344374698781,0.03737963804566797,0.7148626119172584,0.0039588617519299915,0.9069332085586176,0.031220676296227177,0.8271904675553484,0.025772507264327206,0.8536263763201608,0.026595136421468164,0.6994 ± 0.0215,0.9559 ± 0.0763,0.8353 ± 0.0281,0.876 ± 0.0374,0.7149 ± 0.004,0.9069 ± 0.0312,0.8272 ± 0.0258,0.8536 ± 0.0266,0.06135 ± 0.00039,1.4e+08 (13%)
BPI20TravelPermitData,gpt2,5e-05,8,10,256.0,512.0,768,768,sum,10.0,162286135.0,37846327.0,2.775816789283323,0.006675886711875711,1.9705397301050298,0.001984116957633648,0.7221302871256561,0.005909911910994842,0.8958536208253761,0.0329270206472211,0.8467325616066896,0.01255100820089028,0.8585175739993796,0.02306493761199301,0.7389194195739426,0.009916413665686045,0.8457607720832317,0.04728638147378576,0.8308895701955741,0.011164941612906997,0.8585175739993796,0.02306493761199301,0.7221 ± 0.0059,0.8959 ± 0.0329,0.8467 ± 0.0126,0.8585 ± 0.0231,0.7389 ± 0.0099,0.8458 ± 0.0473,0.8309 ± 0.0112,0.8585 ± 0.0231,0.10170 ± 0.03812,1.6e+08 (23%)
