log,backbone,lr,batch_size,epochs,r,lora_alpha,embedding_size,hidden_size,strategy,n_runs,total_params,trainable_params,mt_score_mean,mt_score_std,mt_score_2task_mean,mt_score_2task_std,test_next_activity_acc_mean,test_next_activity_acc_std,test_next_activity_loss_mean,test_next_activity_loss_std,test_next_remaining_time_loss_mean,test_next_remaining_time_loss_std,test_next_time_to_next_event_loss_mean,test_next_time_to_next_event_loss_std,best_test_next_activity_acc_mean,best_test_next_activity_acc_std,best_test_next_activity_loss_mean,best_test_next_activity_loss_std,best_test_next_remaining_time_loss_mean,best_test_next_remaining_time_loss_std,best_test_next_time_to_next_event_loss_mean,best_test_next_time_to_next_event_loss_std,test_next_activity_acc_mean_std,test_next_activity_loss_mean_std,test_next_remaining_time_loss_mean_std,test_next_time_to_next_event_loss_mean_std,best_test_next_activity_acc_mean_std,best_test_next_activity_loss_mean_std,best_test_next_remaining_time_loss_mean_std,best_test_next_time_to_next_event_loss_mean_std,Runtime (h),# params (%trainable)
BPI12,qwen25-05b,5e-05,8,10,16.0,32.0,896,896,sum,5.0,502898205.0,8865437.0,2.637064522986474,0.029867104916368167,1.8356307025907128,0.010974048052885361,0.7186838718901916,0.023350833088834844,0.9685962082463945,0.10906808562630958,2.6417450887838436,0.2071508295548165,1.4278459359023807,0.03806123329413666,0.7447276236774378,0.007117212963382471,0.7777719647697903,0.03018710610976468,2.4471617117448146,0.08283226903816904,1.3814820409595998,0.03566732466269799,0.7187 ± 0.0234,0.9686 ± 0.1091,2.6417 ± 0.2072,1.4278 ± 0.0381,0.7447 ± 0.0071,0.7778 ± 0.0302,2.4472 ± 0.0828,1.3815 ± 0.0357,0.89016 ± 0.01346,5.0e+08 (2%)
BPI12,qwen25-05b,5e-05,8,10,32.0,64.0,896,896,sum,5.0,511696413.0,17663645.0,2.645794381374389,0.053981251602292474,1.835340100638351,0.013015692973668285,0.7267729482413496,0.03933576370417322,0.8884710488206562,0.19913357333592027,2.660775763112396,0.1587551980779148,1.4153675547061586,0.09493197386396537,0.7563840434658279,0.02386774270502261,0.7255891681697527,0.08839686409810402,2.3953679267808816,0.09648367469096615,1.3429820808119775,0.026336699602245016,0.7268 ± 0.0393,0.8885 ± 0.1991,2.6608 ± 0.1588,1.4154 ± 0.0949,0.7564 ± 0.0239,0.7256 ± 0.0884,2.3954 ± 0.0965,1.343 ± 0.0263,0.88440 ± 0.00928,5.1e+08 (3%)
BPI12,qwen25-05b,5e-05,8,10,64.0,128.0,896,896,sum,5.0,529292829.0,35260061.0,2.6397515277398127,0.055192969026999474,1.8283366058451331,0.005245027372018452,0.7276344009150701,0.046934355817893764,0.7941506731380624,0.17620683569079745,2.6675008268525806,0.03330708510836303,1.5230612250825926,0.05994093008795384,0.7529847011724335,0.015929678456671335,0.6904581973876208,0.03264141017390732,2.5129165087535195,0.04918658947895925,1.4023285750781331,0.02502190757928688,0.7276 ± 0.0469,0.7942 ± 0.1762,2.6675 ± 0.0333,1.5231 ± 0.0599,0.753 ± 0.0159,0.6905 ± 0.0326,2.5129 ± 0.0492,1.4023 ± 0.025,0.88781 ± 0.01194,5.3e+08 (7%)
BPI12,qwen25-05b,5e-05,8,10,128.0,256.0,896,896,sum,5.0,564485661.0,70452893.0,2.607130795056668,0.05112482569689879,1.8290234147454385,0.010460856568599077,0.6977659422362025,0.03834014010400452,0.9080981858728748,0.1451976004714554,2.7053805068950316,0.12899650243843855,1.4776698243400934,0.07392569997204257,0.7222869602516442,0.04192858775074199,0.8014985105873415,0.12236970793013865,2.433897229281012,0.10464846080993459,1.3497144941307662,0.05137380402099743,0.6978 ± 0.0383,0.9081 ± 0.1452,2.7054 ± 0.129,1.4777 ± 0.0739,0.7223 ± 0.0419,0.8015 ± 0.1224,2.4339 ± 0.1046,1.3497 ± 0.0514,0.89710 ± 0.00563,5.6e+08 (12%)
BPI12,qwen25-05b,5e-05,8,10,256.0,512.0,896,896,sum,10.0,634871325.0,140838557.0,2.5500884042127683,0.08088413350800448,1.839321570516045,0.005476159950692972,0.6373784672576495,0.07227236774142018,1.0954683495293964,0.2579905251676318,2.565950127216859,0.07274075604597872,1.4363885196999968,0.049611034621367144,0.7081069488132685,0.040585657189726274,0.890711770283177,0.15914117792470717,2.297777874489069,0.11559277936268676,1.4053841152467537,0.039786365951775246,0.6374 ± 0.0723,1.0955 ± 0.258,2.566 ± 0.0727,1.4364 ± 0.0496,0.7081 ± 0.0406,0.8907 ± 0.1591,2.2978 ± 0.1156,1.4054 ± 0.0398,0.35070 ± 0.00335,6.3e+08 (22%)
